,0,1,2,3,4,5,6,7,8,9
0,50,21,77,0,28,0,27,48,22,2
1,55,0,92,,0,26,36,92,56,4
2,,0,82,0,52,-5,29,30,2,1
3,,0,76,0,28,,40,,8,1
4,37,0,79,0,34,-26,43,46,2,
5,55,-1,95,-3,54,-4,40,41,2,1
6,,8,77,0,28,0,23,48,24,4
7,37,0,78,-2,12,0,42,65,24,1
8,45,0,84,0,46,20,38,37,0,1
9,38,2,77,0,38,7,39,38,0,1
10,37,0,78,0,-2,5,41,81,40,1
11,41,0,,0,38,-8,59,,2,1
12,,3,77,,44,2,,33,0,1
13,106,2,108,0,70,0,1,38,36,5
14,,,76,0,28,0,,48,8,1
15,37,4,80,0,-2,0,43,83,40,1
16,55,-1,98,0,52,8,,46,4,4
17,55,3,88,3,54,0,32,33,2,1
18,37,0,,0,36,3,68,69,2,1
19,49,0,107,0,46,,58,60,2,1
20,79,5,83,0,-46,0,,130,126,5
21,,4,84,0,60,24,25,24,,1
22,37,0,,0,30,-21,71,,6,1
23,56,3,97,0,46,9,41,,10,4
24,49,0,77,0,46,-9,29,31,2,1
25,46,2,77,0,44,,32,34,2,1
26,56,0,81,0,,0,24,24,0,1
27,56,0,79,0,16,3,23,63,40,4
28,37,0,105,0,34,4,68,71,4,1
29,76,,81,-2,-40,13,,122,118,5
30,56,0,80,,56,7,,23,0,
31,41,1,85,0,38,0,44,46,2,1
32,56,-4,97,0,52,-2,41,45,,4
33,37,2,,0,36,0,38,39,2,1
34,56,1,99,0,50,16,42,49,,4
35,56,-4,88,0,56,0,31,31,0,1
36,37,,81,-2,38,-9,43,42,0,1
37,,0,84,4,46,0,38,,0,1
38,53,3,81,0,54,0,27,26,0,1
39,104,7,105,7,70,0,1,35,34,
40,45,,86,0,44,,,42,2,1
41,42,4,77,0,42,1,35,35,0,1
42,45,0,79,0,,-4,34,35,2,1
43,56,0,,-1,44,0,40,52,,4
44,42,0,83,2,42,0,41,42,2,1
45,,3,82,0,46,-8,33,35,2,1
46,41,1,86,3,42,6,45,45,0,1
47,49,0,84,0,46,-4,36,38,2,1
48,,0,79,0,38,-23,38,41,2,1
49,51,0,79,0,52,2,,27,0,1
50,56,0,79,,-2,-24,24,82,58,4
51,44,0,82,-1,44,0,38,,,1
52,37,0,75,-1,36,0,38,39,0,1
53,37,1,77,-2,34,0,40,43,2,1
54,51,,79,0,50,-6,28,30,2,1
55,46,,,-1,46,0,29,29,0,1
56,49,0,77,5,50,5,28,28,0,1
57,45,0,108,0,,-3,62,64,,1
58,42,0,79,-2,42,0,36,37,2,1
59,37,0,78,0,20,-10,41,57,16,1
60,38,4,76,0,38,4,38,37,0,
61,40,0,,0,38,-2,40,41,2,1
62,47,2,95,3,46,0,48,49,0,1
63,45,0,79,5,44,0,34,35,2,1
64,55,,95,0,36,13,40,59,20,4
65,56,0,,0,56,15,40,39,0,
66,51,-3,83,0,50,-14,32,33,2,1
67,37,0,75,0,34,10,38,41,2,1
68,37,0,75,0,28,16,38,46,8,1
69,49,0,87,-7,46,-25,38,41,2,1
70,49,0,83,0,46,-14,34,37,2,1
71,81,0,84,0,-12,29,4,97,94,5
72,55,0,96,0,46,23,41,50,8,4
73,42,0,81,-2,42,-4,,39,0,1
74,,0,83,0,-40,3,4,125,120,5
75,55,0,82,1,-10,0,26,92,66,4
76,56,0,92,0,-2,-4,36,95,58,
77,46,0,80,0,46,0,34,34,0,1
78,56,0,78,0,,-19,22,70,48,4
79,37,0,83,0,34,,47,50,2,1
80,53,,87,-5,52,-10,34,35,2,1
81,37,-1,,-4,36,-6,42,,2,1
82,44,-1,,-4,44,0,38,38,0,1
83,48,-3,,0,46,-4,47,49,2,1
84,42,5,79,5,42,0,37,38,0,1
85,37,0,106,-1,34,0,68,72,4,1
86,44,-4,82,-3,44,0,38,38,0,1
87,45,0,83,,46,19,38,37,0,1
88,,2,,-2,,0,28,29,0,1
89,55,0,,0,-14,-4,21,92,70,4
90,,3,78,0,38,-1,37,39,2,
91,37,0,78,-5,8,,41,70,30,1
92,57,,91,0,56,0,34,34,0,1
93,37,0,77,0,8,-8,41,,,
94,49,4,84,0,50,2,35,35,0,1
95,37,0,77,5,-12,-10,41,90,50,1
96,50,-4,85,0,50,0,35,36,2,1
97,51,-2,87,0,,5,36,35,0,1
98,37,,93,0,12,7,56,81,24,1
99,43,0,81,3,,-4,38,40,2,1
100,,-2,,,54,-3,52,,,1
101,37,0,81,-1,36,-18,43,44,2,1
102,45,-1,78,-3,44,-5,,34,2,
103,41,0,77,7,,0,36,38,2,1
104,48,1,,0,46,0,39,,,
105,43,0,81,0,44,15,37,,0,1
106,,0,,0,52,-3,40,44,4,4
107,37,,92,0,24,3,55,69,14,1
108,46,1,83,0,,-9,37,,2,1
109,49,,77,3,46,-30,28,30,2,1
110,45,0,83,0,44,2,38,39,0,1
111,56,0,81,0,-20,,25,102,76,4
112,48,,109,-6,46,0,61,62,2,1
113,37,0,83,0,,5,46,49,,1
114,50,-4,83,0,50,0,33,34,2,1
115,47,-2,75,,46,0,28,28,0,1
116,,1,81,-1,46,0,33,34,2,1
117,38,0,102,-4,34,0,65,69,,1
