,0,1,2,3,4,5,6,7,8,9
0,50,21,77,0,28,0,27,48,22,2
1,55,0,92,0,0,26,36,92,56,4
2,53,0,82,0,52,-5,29,30,2,1
3,37,0,76,0,28,18,40,48,8,1
4,37,0,79,0,34,-26,43,46,2,1
5,85,0,88,-4,6,1,3,83,80,5
6,37,0,78,-2,12,0,42,65,24,1
7,45,0,84,0,46,20,38,37,0,1
8,38,2,77,0,38,7,39,38,0,1
9,37,0,78,0,-2,5,41,81,40,1
10,41,0,100,0,38,-8,59,61,2,1
11,41,0,89,1,38,-16,48,50,2,1
12,47,0,85,-2,46,-4,38,39,0,1
13,49,0,79,0,46,-5,30,32,2,1
14,49,3,82,0,50,4,33,33,0,1
15,37,-318,105,-2,36,-4,68,69,0,1
16,44,3,77,0,44,2,33,33,0,1
17,37,-5,76,0,28,0,40,48,8,1
18,45,-1,87,-2,44,-4,43,43,0,1
19,37,4,80,0,-2,0,43,83,40,1
20,55,3,88,3,54,0,32,33,2,1
21,37,0,74,0,26,-1,38,48,10,1
22,49,0,107,0,46,-16,58,60,2,1
23,79,5,83,0,-46,0,4,130,126,5
24,51,0,79,0,52,29,28,27,0,1
25,59,4,84,0,60,24,25,24,0,1
26,37,0,108,0,30,-21,71,77,6,1
27,39,5,77,0,38,0,37,38,0,1
28,51,-5,81,0,52,0,30,30,0,1
29,49,0,77,0,46,-9,29,31,2,1
30,37,0,105,0,34,4,68,71,4,1
31,76,0,81,-2,-40,13,5,122,118,5
32,56,0,80,0,56,7,24,23,0,1
33,41,2,76,0,42,11,35,35,0,1
34,41,1,85,0,38,0,44,46,2,1
35,56,-4,97,0,52,-2,41,45,4,4
36,49,0,95,1,50,2,46,46,0,1
37,37,2,76,0,36,0,38,39,2,1
38,37,-3,81,-2,38,-9,43,42,0,1
39,47,0,84,4,46,0,38,38,0,1
40,53,3,81,0,54,0,27,26,0,1
41,47,5,79,0,46,0,32,32,0,1
42,104,7,105,7,70,0,1,35,34,5
43,101,-3,102,-4,72,0,1,29,28,5
44,45,0,86,0,44,-17,41,42,2,1
45,42,4,77,0,42,1,35,35,0,1
46,37,0,80,0,36,15,43,44,2,1
47,56,0,96,-1,44,0,40,52,12,4
48,56,0,81,0,-10,-3,25,92,66,4
49,51,1,88,0,52,7,37,37,0,1
50,49,3,82,0,46,-8,33,35,2,1
51,37,0,77,0,336,4910,41,-258,-298,1
52,49,0,84,0,46,-4,36,38,2,1
53,41,0,79,0,38,-23,38,41,2,1
54,55,-1,79,-4,20,-12,24,59,34,4
55,46,-3,80,0,46,0,34,34,0,1
56,56,0,79,0,-2,-24,24,82,58,4
57,44,0,82,-1,44,0,38,38,0,1
58,37,0,77,-1,36,4,40,41,0,1
59,37,1,77,-2,34,0,40,43,2,1
60,51,0,79,0,50,-6,28,30,2,1
61,46,-4,76,-1,46,0,29,29,0,1
62,49,0,77,5,50,5,28,28,0,1
63,45,0,108,0,44,-3,62,64,2,1
64,42,0,79,-2,42,0,36,37,2,1
65,37,0,76,-3,36,-10,39,40,2,1
66,53,5,84,0,52,-5,31,32,2,1
67,38,4,76,0,38,4,38,37,0,1
68,40,0,80,0,38,-2,40,41,2,1
69,47,2,95,3,46,0,48,49,0,1
70,45,0,79,5,44,0,34,35,2,1
71,41,-1,86,0,42,0,45,45,0,1
72,56,0,95,0,56,15,40,39,0,1
73,51,-3,83,0,50,-14,32,33,2,1
74,37,0,75,0,34,10,38,41,2,1
75,37,0,75,0,28,16,38,46,8,1
76,43,0,95,-4,42,-4,52,54,2,1
77,41,0,84,2,42,25,43,43,0,1
78,49,0,87,-7,46,-25,38,41,2,1
79,49,0,83,0,46,-14,34,37,2,1
80,81,0,84,0,-12,29,4,97,94,5
81,55,1,84,0,54,-1,29,30,2,1
82,42,0,81,-2,42,-4,39,39,0,1
83,59,-5,84,0,60,6,25,24,0,1
84,55,0,82,1,-10,0,26,92,66,4
85,56,0,92,0,-2,-4,36,95,58,4
86,46,0,80,0,46,0,34,34,0,1
87,56,0,78,0,8,-19,22,70,48,4
88,37,0,83,0,34,7,47,50,2,1
89,37,0,77,0,2,17,40,74,34,1
90,53,-1,87,-5,52,-10,34,35,2,1
91,37,-1,79,-4,36,-6,42,43,2,1
92,44,-1,82,-4,44,0,38,38,0,1
93,48,-3,95,0,46,-4,47,49,2,1
94,37,0,106,-1,34,0,68,72,4,1
95,37,0,81,5,36,-3,43,44,2,1
96,44,-4,82,-3,44,0,38,38,0,1
97,45,0,83,0,46,19,38,37,0,1
98,55,2,83,-2,54,0,28,29,0,1
99,55,0,77,0,-14,-4,21,92,70,4
100,37,0,78,-5,8,0,41,70,30,1
101,57,3,91,0,56,0,34,34,0,1
102,37,0,76,0,38,14,38,37,0,1
103,37,0,77,0,8,-8,41,70,28,1
104,49,4,84,0,50,2,35,35,0,1
105,37,0,77,5,-12,-10,41,90,50,1
106,50,-4,85,0,50,0,35,36,2,1
107,37,0,93,0,12,7,56,81,24,1
108,56,0,82,1,54,-12,26,28,2,1
109,43,0,81,3,42,-4,38,40,2,1
110,37,0,81,-1,36,-18,43,44,2,1
111,45,-1,78,-3,44,-5,33,34,2,1
112,41,0,77,7,38,0,36,38,2,1
113,43,0,81,0,44,15,37,37,0,1
114,56,0,96,0,52,-3,40,44,4,4
115,37,0,92,0,24,3,55,69,14,1
116,46,1,83,0,44,-9,37,39,2,1
117,49,-2,77,3,46,-30,28,30,2,1
118,37,0,83,0,34,5,46,49,4,1
119,47,-2,75,0,46,0,28,28,0,1
120,55,0,82,0,-42,-9,26,126,100,4
121,50,3,107,0,50,0,57,58,0,1
122,38,0,102,-4,34,0,65,69,4,1
123,37,0,106,17,28,0,69,77,8,1
124,37,0,77,0,-6,-19,41,85,44,1
125,37,0,79,0,26,-22,42,53,12,1
126,45,1,80,0,46,31,35,34,0,1
127,58,5,88,0,56,0,30,31,2,1
128,48,0,88,-4,46,0,40,41,2,1
129,105,-1,106,2,70,0,2,36,34,5
130,54,-1,86,-1,54,-2,32,32,0,1
131,56,4,96,0,52,10,40,44,4,4
132,79,2,83,0,-42,-19,4,126,122,5
133,37,0,78,0,12,-10,41,65,24,1
134,55,0,83,5,-24,0,27,108,82,4
135,54,2,80,0,54,0,26,26,0,1
136,55,0,77,-2,28,0,21,48,28,4
137,37,0,104,-9,28,0,67,75,8,1
138,55,-1,79,0,16,0,23,63,40,4
139,43,-3,86,0,42,-16,42,44,2,1
140,41,-1,89,0,38,-14,48,50,2,1
141,39,0,107,-2,38,0,68,68,0,1
142,37,4,76,0,34,-10,39,43,4,1
143,53,0,79,0,54,14,26,24,0,1
144,44,0,81,-1,44,5,37,37,0,1
145,56,3,99,0,38,0,43,60,18,4
146,56,0,93,-7,50,0,37,44,6,4
147,37,0,76,0,36,4,39,40,2,1
148,55,0,92,0,-4,22,36,97,60,4
149,44,2,75,0,44,11,31,31,0,1
150,41,-1,76,0,38,-24,35,37,2,1
151,45,0,86,0,44,-10,41,42,2,1
152,55,0,77,0,6,-11,22,72,50,4
153,67,-2,110,0,68,0,43,43,0,1
154,56,0,108,0,54,-14,52,53,2,1
155,42,0,86,-3,42,0,44,44,0,1
156,56,0,84,0,54,-19,28,30,2,1
157,38,2,80,0,38,4,42,41,0,1
158,44,0,83,-1,44,0,38,39,0,1
159,45,-2,83,0,44,-7,37,39,2,1
160,41,0,81,0,38,-3,41,43,2,1
161,43,0,77,0,42,0,34,36,2,1
162,45,2,76,-3,44,-5,31,32,0,1
163,41,1,97,0,42,4,55,55,0,1
164,83,0,86,0,-4,0,3,92,88,5
165,56,0,81,4,-22,0,25,104,80,4
166,43,0,87,0,42,-6,44,46,2,1
167,56,4,98,-4,42,0,42,57,14,4
168,46,2,78,0,46,9,32,32,0,1
169,37,0,79,0,26,-4,42,53,12,1
170,43,-1,83,0,42,-6,39,41,2,1
171,37,0,83,1,24,0,46,59,14,1
172,55,0,95,-2,50,0,40,46,6,4
173,56,3,89,0,56,0,33,32,0,1
174,37,0,78,0,0,-11,42,78,36,1
175,37,0,90,0,30,9,53,59,6,1
176,55,0,96,0,46,9,41,50,8,4
177,51,-3,84,4,52,1,33,32,0,1
178,37,0,78,0,12,11,41,65,24,1
179,45,-1,77,2,44,0,32,33,0,1
180,49,0,84,0,50,18,35,35,0,1
181,53,0,81,4,52,-22,28,29,2,1
182,37,0,77,1,36,0,41,41,0,1
183,49,0,95,3,50,4,46,46,0,1
184,45,2,86,6,44,0,41,42,2,1
185,45,0,79,0,46,6,33,32,0,1
186,56,0,78,0,44,1,22,34,12,4
187,55,-3,96,0,54,-3,41,42,2,1
188,49,0,78,0,50,3,29,29,0,1
189,39,3,77,0,38,0,38,38,0,1
190,55,-1,79,-8,20,-13,23,58,34,4
191,37,0,81,0,18,-26,44,63,18,1
192,41,0,82,-2,38,-3,41,43,2,1
193,45,-3,88,0,44,0,44,44,0,1
194,37,0,83,0,8,24,46,75,30,1
195,43,0,77,0,42,-8,34,36,2,1
196,84,6,89,0,6,-6,5,84,78,5
197,37,0,79,-1,6,-23,43,74,32,1
198,37,0,81,0,38,7,43,42,0,1
199,43,0,77,0,42,-19,34,35,2,1
200,56,-1,98,4,50,23,42,49,6,4
201,50,1,78,-2,50,0,28,29,2,1
202,39,3,86,0,38,0,48,48,0,1
203,43,0,81,0,42,-10,37,39,2,1
204,37,0,79,0,36,9,42,43,2,1
205,58,-4,91,0,56,0,33,34,0,1
206,45,0,93,2,44,0,49,50,0,1
207,38,3,76,0,38,8,38,37,0,1
208,79,6,83,1,-40,13,4,124,120,5
209,37,0,77,0,26,-19,41,52,10,1
210,45,0,79,0,46,14,34,33,0,1
211,54,4,77,0,28,0,23,48,26,4
212,43,-5,77,0,44,19,34,33,0,1
213,41,0,83,2,38,-1,42,44,2,1
214,43,0,77,10,42,-34,34,36,2,1
215,56,2,81,4,-4,0,25,86,62,4
216,55,0,82,0,-32,9,26,115,90,4
217,50,1,90,3,50,0,39,41,2,1
218,45,0,84,8,44,-8,39,41,2,1
219,48,0,89,4,46,-7,41,42,2,1
220,85,0,88,-3,6,0,3,83,80,5
221,47,-2,106,0,46,0,59,60,0,1
222,55,0,95,-2,50,-10,40,46,6,4
223,56,0,82,0,56,10,26,25,0,1
224,51,2,81,-5,50,0,30,32,2,1
225,37,0,75,0,20,11,38,54,16,1
226,41,-2,80,0,38,-20,39,41,2,1
227,53,0,86,0,52,-10,33,34,2,1
228,37,0,78,0,6,-4,41,73,32,1
229,38,-3,76,0,38,0,38,37,0,1
230,52,4,91,0,52,0,38,39,0,1
231,37,0,93,0,16,4,55,77,22,1
232,44,4,82,-7,44,1,38,38,0,1
233,37,0,79,-4,24,0,42,55,14,1
234,41,0,79,0,38,0,39,41,2,1
235,56,0,80,0,54,-15,24,26,2,1
236,82,1,86,0,-6,0,3,94,90,5
237,60,-5,111,0,60,0,50,51,2,1
238,44,1,88,0,44,4,44,44,0,1
239,52,-3,88,0,52,0,35,36,0,1
240,37,0,78,0,-2,-6,42,81,40,1
241,43,0,78,-7,42,0,35,37,2,1
242,37,0,84,0,18,-25,47,66,18,1
243,42,-4,85,0,42,0,43,44,2,1
244,43,0,79,3,42,0,37,38,2,1
245,78,-2,82,0,-40,0,4,123,120,5
246,48,0,88,0,46,0,39,41,2,1
247,43,1,77,0,42,0,34,35,2,1
248,107,-2,108,-2,70,-28,1,38,38,5
249,55,-1,81,-6,54,-8,26,27,0,1
250,41,0,106,0,38,-28,64,67,2,1
251,58,-4,85,0,56,0,28,28,0,1
252,37,0,76,0,34,13,39,42,4,1
253,42,5,82,0,42,0,40,41,0,1
254,53,0,103,-1,52,-17,50,51,2,1
255,42,2,75,0,42,0,33,34,0,1
256,37,4,106,0,18,0,68,88,20,1
257,49,-1,81,0,50,5,33,32,0,1
258,46,0,77,5,46,0,31,30,0,1
259,56,4,95,0,44,26,40,51,12,4
260,41,1,107,0,38,-7,66,68,2,1
261,56,0,77,0,10,5,22,67,46,4
262,37,0,76,-2,26,1,39,50,12,1
263,49,-2,83,0,50,0,34,34,0,1
264,56,0,78,0,12,19,22,65,42,4
265,37,0,77,0,2,-11,40,75,34,1
266,55,0,82,0,-24,-16,26,108,82,4
267,37,0,83,0,6,-5,47,78,32,1
268,55,0,95,0,46,27,40,49,8,4
269,46,4,77,0,44,-21,32,34,2,1
270,51,1,81,0,52,12,29,29,0,1
271,37,0,106,0,28,-9,69,78,8,1
272,102,0,103,0,72,24,1,31,30,5
273,62,0,109,0,62,23,48,47,0,1
274,55,0,93,0,50,25,37,44,6,4
275,44,0,82,1,44,1,38,38,0,1
276,56,0,77,0,20,-28,22,57,36,4
277,37,-1,76,-3,20,-7,39,55,16,1
278,56,0,79,0,12,11,23,66,42,4
279,45,0,88,2,44,0,44,44,0,1
280,44,0,87,-5,44,0,43,43,0,1
281,37,-3,77,0,38,8,39,38,0,1
282,37,-15,78,0,10,0,42,68,26,1
283,56,1,80,0,56,1,24,23,0,1
284,47,-4,86,0,46,0,39,39,0,1
285,49,-4,107,-1,50,0,58,58,0,1
286,57,0,82,0,56,0,25,25,0,1
287,62,-2,108,0,60,0,45,48,2,1
288,43,0,86,0,44,21,43,42,0,1
289,55,0,87,-1,56,18,32,30,0,1
290,47,-1,86,-2,46,0,39,39,0,1
291,45,-4,81,1,44,-21,36,37,2,1
292,57,0,88,-1,56,0,31,31,0,1
293,37,0,76,0,30,-23,40,45,6,1
294,41,-1,100,0,42,0,59,59,0,1
295,49,-1,79,0,50,1,30,30,0,1
296,37,0,104,-2,16,-14,67,89,22,1
297,55,0,92,0,30,-7,37,61,24,4
298,107,-2,108,-1,70,-23,1,38,38,5
299,55,0,98,-3,50,18,42,49,6,4
300,56,3,85,0,56,23,29,28,0,1
301,44,2,83,0,44,9,39,39,0,1
302,49,-1,86,0,50,4,37,37,0,1
303,37,0,78,0,8,21,41,70,30,1
304,37,0,78,0,12,-9,41,65,24,1
305,56,0,92,0,56,0,36,35,0,1
306,37,0,93,-7,12,0,55,80,24,1
307,66,0,109,0,68,4,43,42,0,1
308,37,0,79,3,8,0,42,71,30,1
309,84,1,87,0,-4,0,3,92,88,5
310,51,-4,86,0,52,17,35,34,0,1
311,52,-3,84,0,52,0,31,32,0,1
312,37,0,95,0,18,22,58,77,20,1
313,50,-3,81,0,50,0,31,32,2,1
314,44,0,81,2,42,-12,37,39,2,1
315,37,0,76,0,20,-20,40,55,16,1
316,45,0,82,0,44,-11,37,38,2,1
317,37,0,78,0,2,-24,42,75,34,1
318,55,0,82,0,-38,-6,26,121,94,4
319,45,-1,88,0,44,0,44,44,0,1
320,37,0,106,0,34,-12,69,72,4,1
321,45,0,79,0,46,5,34,33,0,1
322,37,0,79,0,10,224,42,69,26,1
323,76,0,81,8,-40,9,5,122,116,5
324,44,-1,85,0,44,3,41,41,0,1
325,43,-1,76,0,44,19,32,32,0,1
326,56,-2,97,2,42,-16,41,56,14,4
327,56,2,88,0,54,-5,32,33,2,1
328,48,0,81,-4,46,0,32,34,2,1
329,55,1,77,0,54,0,23,23,0,1
330,37,2,97,0,34,-2,60,64,4,1
331,55,0,78,-1,0,-3,23,78,56,4
332,56,0,96,4,34,0,40,62,22,4
