,0,1,2,3,4,5,6,7,8,9
0,,21,77,0,28,,27,48,22,2
1,55,0,92,,0,26,,92,56,4
2,53,0,,0,52,-5,29,30,2,1
3,37,0,76,0,28,18,,48,,
4,37,0,79,0,34,-26,,46,2,
5,85,0,88,,6,1,3,83,80,5
6,37,0,78,-2,12,0,42,65,24,1
7,45,0,84,0,46,20,,37,0,1
8,38,,77,,38,7,,38,0,
9,,0,,0,-2,,41,81,40,1
10,41,,100,0,38,-8,59,61,,1
11,41,0,89,,38,-16,48,50,2,1
12,47,0,85,-2,46,-4,38,39,0,1
13,49,0,79,0,,-5,,32,2,1
14,49,3,82,0,50,4,33,33,,1
15,37,-318,,-2,36,-4,,69,,1
16,44,3,77,,44,2,33,33,0,1
17,37,-5,76,0,28,0,,,8,1
18,,-1,87,-2,44,-4,43,43,0,
19,37,4,80,0,-2,0,43,,,1
20,,3,88,3,54,,32,33,2,1
21,37,,74,0,26,,38,,10,1
22,49,0,107,0,,,58,60,2,
23,79,5,83,,,0,4,130,126,5
24,,0,79,,52,29,28,27,0,1
25,59,4,,0,60,,25,24,,1
26,,0,108,0,30,-21,71,77,6,
27,,5,,,38,0,37,38,0,1
28,51,-5,81,0,52,0,,,0,1
29,49,,,0,46,,29,31,2,1
30,,0,105,,,4,,71,4,1
31,,,81,-2,-40,13,5,122,118,5
32,56,0,80,,56,,24,,0,1
33,,2,76,,42,11,35,35,0,1
34,41,1,85,0,,0,44,46,2,1
35,56,-4,97,0,52,-2,41,45,4,4
36,49,,95,,,2,46,,,
37,37,2,76,,36,,38,39,2,1
38,,-3,81,-2,38,-9,43,,0,1
39,,0,84,4,46,0,38,,,1
40,53,,81,0,54,0,27,26,,
41,47,5,,0,46,0,32,32,,1
42,104,7,,,,,1,35,34,5
43,101,,102,,72,0,1,29,28,5
44,45,0,,0,44,-17,41,42,2,1
45,42,4,77,0,42,,,35,0,1
46,,0,80,,,15,43,44,2,1
47,56,0,96,-1,44,0,40,,12,4
48,56,0,81,0,-10,-3,25,92,66,4
49,51,1,88,0,52,7,37,37,0,1
50,49,3,82,0,,-8,,35,,1
51,,0,77,0,336,4910,41,-258,-298,
52,49,0,84,0,46,-4,,,,1
53,41,0,79,,38,-23,38,41,2,1
54,55,-1,,-4,,,24,59,34,
55,46,-3,80,0,46,0,34,,0,1
56,56,0,79,0,,-24,24,,58,
57,44,0,82,-1,44,0,38,,0,1
58,,0,77,-1,36,,40,41,0,1
59,37,1,77,-2,,0,40,43,,1
60,51,0,,0,50,,,30,2,1
61,46,-4,,-1,46,0,29,29,,1
62,,0,77,5,50,5,28,28,0,
63,,,108,0,44,,62,64,,1
64,,0,79,-2,42,0,36,37,2,1
65,37,0,76,-3,36,-10,,40,2,1
66,53,5,84,0,52,,31,32,2,1
67,38,4,,0,38,4,38,37,,
68,,0,80,0,38,-2,40,41,2,1
69,47,2,95,3,46,0,48,49,0,1
70,45,,79,5,,0,34,35,2,1
71,41,-1,86,0,42,0,45,45,0,1
72,56,0,95,0,56,,,39,0,1
73,51,-3,83,0,,-14,,33,2,1
74,37,,,,34,10,38,,2,1
75,37,0,75,0,28,16,38,46,8,1
76,43,0,,-4,42,,52,54,2,1
77,41,0,84,2,42,25,43,43,0,1
78,49,0,87,,46,-25,38,41,2,1
79,,0,83,0,46,-14,34,37,,1
80,81,0,84,0,-12,29,4,,94,
81,55,1,84,0,,-1,29,,2,1
82,42,0,81,-2,42,-4,39,39,,
83,59,,84,,60,6,25,24,,1
84,55,,,1,-10,,,92,66,4
85,56,,92,0,-2,,36,95,58,4
86,46,0,80,,,0,,34,0,1
87,56,,,0,8,-19,22,70,48,4
88,37,0,83,0,34,7,47,50,2,1
89,37,0,,0,2,,40,74,34,
90,53,-1,87,-5,52,,,35,2,1
91,37,-1,79,-4,,,42,,2,
92,44,-1,82,-4,44,0,38,38,0,1
93,48,-3,95,0,46,-4,,49,2,1
94,37,0,,-1,34,0,68,72,4,
95,37,0,81,5,36,,43,44,2,1
96,44,-4,,,44,0,,38,0,1
97,,0,83,0,46,19,,37,0,1
98,55,2,83,-2,,0,,29,0,1
99,55,0,77,0,-14,-4,21,92,70,4
100,37,,78,-5,8,0,41,70,30,1
101,57,3,91,0,56,0,34,34,0,1
102,37,,76,0,,14,38,37,,1
103,37,0,77,0,8,-8,41,70,28,1
104,49,4,84,0,50,,35,35,0,
105,37,0,,5,-12,-10,41,90,50,
106,50,-4,85,0,50,,35,,2,1
107,37,0,93,,12,7,56,,,1
108,,0,82,1,54,,26,28,2,1
109,43,0,81,3,42,,38,40,,1
110,37,0,81,,36,-18,43,,2,1
111,45,-1,,,44,-5,33,34,2,1
112,41,,77,7,,0,36,38,2,1
113,43,,81,,44,15,37,37,0,1
114,56,,96,0,52,-3,40,,4,4
115,37,0,92,0,24,3,55,69,14,1
116,46,,,0,44,-9,,39,2,1
117,49,-2,77,3,46,-30,28,30,2,1
118,37,0,83,0,34,5,46,49,4,
119,47,-2,75,0,46,0,28,,0,1
120,55,,,0,-42,-9,26,126,100,4
121,50,3,107,0,50,,57,58,0,1
122,,0,102,-4,34,,65,,,1
123,37,0,,17,28,0,69,77,8,1
124,37,0,,0,-6,-19,41,85,44,1
125,,,79,0,26,-22,42,53,12,
126,45,,80,,46,,,34,0,1
127,58,,88,0,56,0,30,31,2,1
128,48,0,88,-4,46,0,,,2,1
129,105,-1,106,2,70,,2,36,34,5
130,54,-1,86,-1,54,-2,32,,0,1
131,56,,96,0,52,10,40,,4,4
132,79,2,,0,-42,-19,4,126,122,5
133,37,0,78,0,12,-10,41,65,24,1
134,55,0,83,5,,0,27,108,82,4
135,,2,,0,54,0,26,26,,
136,55,0,77,-2,28,0,21,48,28,4
137,37,,104,-9,28,0,67,75,8,1
138,55,,79,0,,0,23,63,40,4
139,,,86,0,42,-16,42,44,,1
140,41,-1,89,0,,-14,,50,2,
141,39,0,107,-2,38,0,68,68,0,
142,37,4,,0,34,-10,39,43,4,1
143,53,0,79,0,54,14,,24,0,1
144,44,,,-1,44,5,37,37,0,1
145,56,3,,0,38,0,43,60,18,
146,56,0,93,-7,50,,37,44,6,4
147,37,0,76,0,36,4,39,,2,1
148,55,0,,0,,22,36,97,60,4
149,44,,75,0,44,11,,,0,1
150,41,-1,,0,38,-24,35,,,1
151,45,0,,,44,-10,,42,2,
152,,0,,,6,-11,,,50,4
153,67,-2,,0,,0,,43,0,1
154,56,0,108,,54,,52,53,2,
155,,0,86,-3,42,0,44,,0,1
156,,0,,0,54,,28,30,,
157,38,2,,0,38,4,42,41,0,1
158,44,0,83,-1,44,,38,,0,
159,45,-2,83,0,44,-7,37,39,2,1
160,41,0,81,0,38,,41,43,2,1
161,43,0,77,,,0,34,36,2,1
162,,,76,-3,44,-5,31,32,,1
163,41,1,97,0,42,4,55,55,0,1
164,,0,86,0,-4,0,3,92,88,5
165,,0,81,4,,0,25,104,80,4
166,43,,87,0,42,-6,44,46,2,
167,56,4,98,-4,42,,,57,,
168,46,2,78,0,,,32,32,0,1
169,37,0,,0,26,,42,,12,1
170,43,,83,0,,-6,,41,2,
171,,,83,1,24,0,46,59,,1
172,55,0,95,-2,,,40,,6,4
173,,,89,0,56,0,33,32,,1
174,37,0,,0,0,-11,42,,36,
175,37,,,0,30,9,,59,6,1
176,55,0,96,0,46,9,41,50,8,4
177,51,-3,84,4,52,1,33,32,0,1
178,37,0,,0,12,11,41,65,24,1
179,45,-1,77,,,0,32,33,,1
180,49,0,84,0,50,18,35,35,0,1
181,53,0,81,4,52,-22,28,29,2,1
182,37,0,77,1,36,0,41,41,,1
183,49,0,,3,,4,46,46,0,1
184,,2,86,6,44,0,,42,,1
185,45,0,79,0,46,6,33,,0,
186,56,0,78,,44,1,,34,,4
187,55,,96,0,54,-3,41,42,2,1
188,,0,78,0,50,3,,,0,1
189,39,,77,0,38,0,38,38,0,
190,55,,79,-8,20,-13,23,,34,4
191,37,,81,0,,-26,44,63,18,1
192,41,0,82,-2,38,-3,41,,,1
193,45,-3,88,,44,,,44,0,1
194,37,0,83,0,8,24,46,75,30,1
195,,,77,0,42,,34,36,2,1
196,,6,89,,6,-6,,84,78,
197,37,0,79,-1,6,-23,43,74,,1
198,37,0,81,0,38,7,43,,0,
199,43,0,77,0,42,-19,34,,2,1
200,56,-1,,4,50,23,42,49,6,4
201,50,,78,-2,50,0,28,,,1
202,,,86,0,38,,48,48,0,1
203,43,0,,0,42,,37,39,2,1
204,37,,,0,36,9,42,43,2,1
205,58,-4,91,0,56,,33,,0,1
206,45,0,93,,44,0,49,,0,1
207,38,,76,0,,8,38,37,0,1
208,79,6,83,1,-40,13,4,124,120,5
209,37,0,77,0,26,-19,,52,10,1
210,45,0,79,0,,,34,33,0,1
211,54,,77,0,28,0,23,,,4
212,43,-5,77,0,44,19,34,33,0,1
213,41,0,83,2,38,-1,42,44,,1
214,43,0,77,10,42,-34,34,,,1
215,56,2,,4,-4,0,25,,62,4
216,55,0,82,0,-32,,26,115,,
217,50,1,90,3,50,0,39,41,2,
218,,0,84,8,44,-8,39,,2,1
219,48,0,,4,,-7,41,42,2,1
220,85,0,88,-3,6,0,3,83,80,5
221,47,-2,106,0,46,,59,60,0,1
222,,0,95,-2,50,,40,46,,
223,56,,,0,56,,26,,0,1
224,51,2,81,-5,50,0,30,,2,1
225,37,0,75,0,,,38,54,,1
226,41,,,0,38,-20,39,41,2,1
227,53,0,86,0,52,,33,34,2,1
228,37,0,78,0,6,-4,41,,32,1
229,38,-3,76,0,38,0,,37,,1
230,52,4,91,0,52,0,38,,0,
231,37,,93,,,,,77,22,1
232,,4,82,-7,44,1,38,38,,
233,37,0,,-4,24,0,42,,14,1
234,41,0,,,38,0,39,41,2,
235,56,0,80,,54,-15,24,26,2,1
236,82,1,,,-6,0,3,94,90,5
237,,-5,,,60,0,50,51,2,1
238,44,1,,0,44,4,44,44,0,1
239,52,-3,88,0,52,,,36,0,1
240,37,0,78,,-2,-6,42,81,40,1
241,,0,,-7,42,0,35,37,2,1
242,,0,84,,,-25,47,,18,1
243,42,,85,,42,,43,44,2,1
244,,,,3,42,,37,,2,1
245,78,-2,82,,-40,0,4,123,120,5
246,48,,88,0,46,0,39,41,2,
247,43,1,77,0,,0,34,35,2,
248,107,,108,-2,70,-28,,38,,5
249,,,81,-6,54,-8,26,,,
250,41,0,106,0,,,64,,2,
251,58,,,0,56,0,28,,0,1
252,,0,76,,34,13,39,42,4,1
253,,5,82,0,42,0,,,0,1
254,,0,,-1,,-17,50,,2,1
255,,2,75,0,,0,33,34,,1
256,,4,106,,18,,68,88,20,
257,49,-1,81,0,50,,33,32,,
258,46,0,,5,46,,,30,,1
259,56,4,95,0,44,,40,51,12,4
260,41,,,,,,,68,2,1
261,56,,77,0,10,5,22,67,46,4
262,37,0,76,,26,1,39,50,12,
263,49,-2,,0,50,0,34,34,0,
264,,0,78,0,12,19,22,65,,
265,37,0,77,0,2,-11,40,75,34,1
266,55,0,82,,-24,,26,108,82,4
267,,0,83,0,,-5,,78,32,1
268,55,0,95,0,46,27,40,49,8,4
269,46,4,77,,44,-21,32,,2,1
