,0,1,2,3,4,5,6,7,8,9
0,50,21,77,0,28,0,27,48,22,2
1,55,0,92,0,0,26,36,92,56,4
2,53,0,82,0,52,-5,29,30,2,1
3,37,0,76,0,28,18,40,48,8,1
4,37,0,79,0,34,-26,43,46,2,1
5,85,0,88,-4,6,1,3,83,80,5
6,56,0,81,0,-4,11,25,86,62,4
7,53,8,77,0,28,0,23,48,24,4
8,37,0,101,-7,28,0,64,73,8,1
9,45,0,84,0,46,20,38,37,0,1
10,38,2,77,0,38,7,39,38,0,1
11,37,0,78,0,-2,5,41,81,40,1
12,41,0,89,1,38,-16,48,50,2,1
13,49,0,79,0,46,-5,30,32,2,1
14,37,-318,105,-2,36,-4,68,69,0,1
15,106,2,108,0,70,0,1,38,36,5
16,37,-5,76,0,28,0,40,48,8,1
17,45,-1,87,-2,44,-4,43,43,0,1
18,37,4,80,0,-2,0,43,83,40,1
19,55,-1,98,0,52,8,42,46,4,4
20,55,0,86,8,54,0,31,32,0,1
21,55,3,88,3,54,0,32,33,2,1
22,37,0,74,0,26,-1,38,48,10,1
23,37,0,106,0,36,3,68,69,2,1
24,49,0,107,0,46,-16,58,60,2,1
25,79,5,83,0,-46,0,4,130,126,5
26,51,0,79,0,52,29,28,27,0,1
27,59,4,84,0,60,24,25,24,0,1
28,37,0,108,0,30,-21,71,77,6,1
29,51,-5,81,0,52,0,30,30,0,1
30,46,2,77,0,44,-19,32,34,2,1
31,56,0,81,0,56,0,24,24,0,1
32,56,0,79,0,16,3,23,63,40,4
33,37,0,105,0,34,4,68,71,4,1
34,41,2,76,0,42,11,35,35,0,1
35,41,1,85,0,38,0,44,46,2,1
36,56,-4,97,0,52,-2,41,45,4,4
37,49,0,95,1,50,2,46,46,0,1
38,37,2,76,0,36,0,38,39,2,1
39,56,-4,88,0,56,0,31,31,0,1
40,37,-3,81,-2,38,-9,43,42,0,1
41,47,0,84,4,46,0,38,38,0,1
42,41,1,86,2,42,14,45,45,0,1
43,53,3,81,0,54,0,27,26,0,1
44,47,5,79,0,46,0,32,32,0,1
45,104,7,105,7,70,0,1,35,34,5
46,101,-3,102,-4,72,0,1,29,28,5
47,45,0,86,0,44,-17,41,42,2,1
48,42,4,77,0,42,1,35,35,0,1
49,45,0,79,0,44,-4,34,35,2,1
50,37,0,80,0,36,15,43,44,2,1
51,56,0,96,-1,44,0,40,52,12,4
52,42,0,83,2,42,0,41,42,2,1
53,49,3,82,0,46,-8,33,35,2,1
54,41,1,86,3,42,6,45,45,0,1
55,49,0,84,0,46,-4,36,38,2,1
56,41,0,77,0,42,5,37,36,0,1
57,46,-3,80,0,46,0,34,34,0,1
58,56,0,79,0,-2,-24,24,82,58,4
59,45,0,83,0,46,31,37,36,0,1
60,37,0,77,-1,36,4,40,41,0,1
61,37,0,75,-1,36,0,38,39,0,1
62,37,1,77,-2,34,0,40,43,2,1
63,51,0,79,0,50,-6,28,30,2,1
64,46,-4,76,-1,46,0,29,29,0,1
65,49,0,77,5,50,5,28,28,0,1
66,45,0,108,0,44,-3,62,64,2,1
67,42,0,79,-2,42,0,36,37,2,1
68,37,0,78,0,20,-10,41,57,16,1
69,37,0,76,-3,36,-10,39,40,2,1
70,53,5,84,0,52,-5,31,32,2,1
71,47,2,95,3,46,0,48,49,0,1
72,45,0,79,5,44,0,34,35,2,1
73,41,-1,86,0,42,0,45,45,0,1
74,56,0,95,0,56,15,40,39,0,1
75,51,-3,83,0,50,-14,32,33,2,1
76,37,0,75,0,34,10,38,41,2,1
77,37,0,75,0,28,16,38,46,8,1
78,81,-2,84,0,-18,-30,4,103,98,5
79,43,0,95,-4,42,-4,52,54,2,1
80,41,0,84,2,42,25,43,43,0,1
81,49,0,87,-7,46,-25,38,41,2,1
82,49,0,83,0,46,-14,34,37,2,1
83,37,-3,77,0,20,0,40,56,16,1
84,55,1,84,0,54,-1,29,30,2,1
85,55,0,96,0,46,23,41,50,8,4
86,79,0,83,0,-40,3,4,125,120,5
87,59,-5,84,0,60,6,25,24,0,1
88,56,-3,87,0,56,0,31,30,0,1
89,55,0,82,1,-10,0,26,92,66,4
90,56,0,78,0,8,-19,22,70,48,4
91,53,-1,87,-5,52,-10,34,35,2,1
92,44,-1,82,-4,44,0,38,38,0,1
93,48,-3,95,0,46,-4,47,49,2,1
94,42,5,79,5,42,0,37,38,0,1
95,37,0,106,-1,34,0,68,72,4,1
96,44,-4,82,-3,44,0,38,38,0,1
97,45,0,83,0,46,19,38,37,0,1
98,55,2,83,-2,54,0,28,29,0,1
99,41,3,78,0,38,-1,37,39,2,1
100,37,0,78,-5,8,0,41,70,30,1
101,37,0,77,0,8,-8,41,70,28,1
102,37,0,76,-5,28,6,39,47,8,1
103,49,4,84,0,50,2,35,35,0,1
104,37,0,77,5,-12,-10,41,90,50,1
105,50,-4,85,0,50,0,35,36,2,1
106,51,-2,87,0,52,5,36,35,0,1
107,37,0,93,0,12,7,56,81,24,1
108,56,0,82,1,54,-12,26,28,2,1
109,43,0,81,3,42,-4,38,40,2,1
110,55,-2,108,0,54,-3,52,53,2,1
111,45,-1,78,-3,44,-5,33,34,2,1
112,48,1,87,0,46,0,39,41,2,1
113,43,0,81,0,44,15,37,37,0,1
114,46,1,83,0,44,-9,37,39,2,1
115,49,-2,77,3,46,-30,28,30,2,1
116,45,0,83,0,44,2,38,39,0,1
117,56,0,81,0,-20,-4,25,102,76,4
118,48,-3,109,-6,46,0,61,62,2,1
119,37,0,83,0,34,5,46,49,4,1
120,48,1,81,-1,46,0,33,34,2,1
121,55,0,82,0,-42,-9,26,126,100,4
122,50,3,107,0,50,0,57,58,0,1
123,38,0,102,-4,34,0,65,69,4,1
124,37,0,106,17,28,0,69,77,8,1
125,37,0,77,0,-6,-19,41,85,44,1
126,37,0,79,0,26,-22,42,53,12,1
127,43,0,84,0,44,13,41,41,0,1
128,36,-1,81,0,36,0,45,45,0,1
129,45,1,80,0,46,31,35,34,0,1
130,55,0,78,0,0,-3,23,78,56,4
131,58,5,88,0,56,0,30,31,2,1
132,48,0,88,-4,46,0,40,41,2,1
133,105,-1,106,2,70,0,2,36,34,5
134,54,-1,86,-1,54,-2,32,32,0,1
135,56,4,96,0,52,10,40,44,4,4
136,37,0,97,0,24,-30,60,73,14,1
137,46,-3,109,2,46,0,63,63,0,1
138,37,0,78,0,12,-10,41,65,24,1
139,56,0,78,5,-22,0,22,101,80,4
140,55,0,83,5,-24,0,27,108,82,4
141,54,2,80,0,54,0,26,26,0,1
142,55,0,77,-2,28,0,21,48,28,4
143,37,0,104,-9,28,0,67,75,8,1
144,55,-1,79,0,16,0,23,63,40,4
145,41,-1,89,0,38,-14,48,50,2,1
146,39,0,107,-2,38,0,68,68,0,1
147,46,0,107,0,46,4,61,60,0,1
148,37,4,76,0,34,-10,39,43,4,1
149,44,0,81,-1,44,5,37,37,0,1
150,56,0,93,-7,50,0,37,44,6,4
151,37,0,75,-2,34,0,38,41,2,1
152,52,4,84,-1,52,-2,31,32,0,1
153,80,0,85,6,-40,10,5,126,122,5
154,37,0,76,0,36,4,39,40,2,1
155,55,0,92,0,-4,22,36,97,60,4
156,44,2,75,0,44,11,31,31,0,1
157,43,-5,83,0,42,-9,39,41,2,1
158,45,0,86,0,44,-10,41,42,2,1
159,67,-2,110,0,68,0,43,43,0,1
160,56,0,108,0,54,-14,52,53,2,1
161,42,0,86,-3,42,0,44,44,0,1
162,56,0,84,0,54,-19,28,30,2,1
163,38,2,80,0,38,4,42,41,0,1
164,45,0,86,0,44,-3,41,42,2,1
165,44,0,83,-1,44,0,38,39,0,1
166,45,-2,83,0,44,-7,37,39,2,1
167,53,-1,88,0,54,4,35,34,0,1
168,51,0,83,0,52,19,31,31,0,1
169,41,0,81,0,38,-3,41,43,2,1
170,46,0,88,0,46,0,41,41,0,1
171,43,0,77,0,42,0,34,36,2,1
172,45,2,76,-3,44,-5,31,32,0,1
173,41,1,97,0,42,4,55,55,0,1
174,37,0,81,2,26,0,44,55,10,1
175,83,0,86,0,-4,0,3,92,88,5
176,56,4,98,-4,42,0,42,57,14,4
177,37,0,79,0,26,-4,42,53,12,1
178,43,-1,83,0,42,-6,39,41,2,1
179,37,0,83,1,24,0,46,59,14,1
180,55,0,95,-2,50,0,40,46,6,4
181,56,3,89,0,56,0,33,32,0,1
182,37,0,78,0,0,-11,42,78,36,1
183,48,1,87,-6,46,-4,39,41,2,1
184,51,-3,84,4,52,1,33,32,0,1
185,37,0,97,-6,34,0,59,63,4,1
186,45,-1,77,2,44,0,32,33,0,1
187,49,0,84,0,50,18,35,35,0,1
188,53,0,81,4,52,-22,28,29,2,1
189,37,0,77,1,36,0,41,41,0,1
190,45,2,86,6,44,0,41,42,2,1
191,45,0,79,0,46,6,33,32,0,1
192,56,0,78,0,44,1,22,34,12,4
193,49,0,78,0,50,3,29,29,0,1
194,39,3,77,0,38,0,38,38,0,1
195,55,-1,79,-8,20,-13,23,58,34,4
196,56,0,86,0,56,15,31,30,0,1
197,37,0,81,0,18,-26,44,63,18,1
198,41,0,82,-2,38,-3,41,43,2,1
199,45,-3,88,0,44,0,44,44,0,1
200,43,0,77,0,42,-8,34,36,2,1
201,84,6,89,0,6,-6,5,84,78,5
202,37,0,79,-1,6,-23,43,74,32,1
203,37,0,81,0,38,7,43,42,0,1
204,43,0,77,0,42,-19,34,35,2,1
205,56,-1,98,4,50,23,42,49,6,4
206,39,3,86,0,38,0,48,48,0,1
207,58,-4,91,0,56,0,33,34,0,1
208,45,0,93,2,44,0,49,50,0,1
209,38,3,76,0,38,8,38,37,0,1
210,79,6,83,1,-40,13,4,124,120,5
211,85,-3,88,0,2,-25,3,86,82,5
212,37,3,77,0,36,0,41,41,0,1
213,37,0,77,0,26,-19,41,52,10,1
214,45,0,79,0,46,14,34,33,0,1
215,54,4,77,0,28,0,23,48,26,4
216,43,-5,77,0,44,19,34,33,0,1
217,41,0,83,2,38,-1,42,44,2,1
218,43,0,77,10,42,-34,34,36,2,1
219,56,2,81,4,-4,0,25,86,62,4
220,55,0,82,0,-32,9,26,115,90,4
221,37,0,103,0,24,16,66,80,14,1
222,50,1,90,3,50,0,39,41,2,1
223,48,0,89,4,46,-7,41,42,2,1
224,85,0,88,-3,6,0,3,83,80,5
225,47,-2,106,0,46,0,59,60,0,1
226,37,-6,78,0,10,0,42,68,26,1
227,58,0,91,2,56,0,33,34,2,1
228,46,0,78,-7,46,5,32,32,0,1
229,55,0,95,-2,50,-10,40,46,6,4
230,56,0,82,0,56,10,26,25,0,1
231,53,0,86,0,52,-10,33,34,2,1
232,46,2,88,0,46,3,42,41,0,1
233,38,-3,76,0,38,0,38,37,0,1
234,52,4,91,0,52,0,38,39,0,1
235,37,0,93,0,16,4,55,77,22,1
236,56,0,77,0,-22,23,21,100,80,4
237,44,4,82,-7,44,1,38,38,0,1
238,37,0,79,-4,24,0,42,55,14,1
239,46,0,87,-7,46,0,41,41,0,1
240,52,-3,86,0,52,-4,33,34,0,1
241,41,0,79,0,38,0,39,41,2,1
242,56,0,80,0,54,-15,24,26,2,1
243,82,1,86,0,-6,0,3,94,90,5
244,60,-5,111,0,60,0,50,51,2,1
245,44,1,88,0,44,4,44,44,0,1
246,46,1,87,0,46,7,41,41,0,1
247,52,-3,88,0,52,0,35,36,0,1
248,43,0,78,-7,42,0,35,37,2,1
249,37,0,84,0,18,-25,47,66,18,1
250,43,0,79,3,42,0,37,38,2,1
251,78,-2,82,0,-40,0,4,123,120,5
252,48,0,88,0,46,0,39,41,2,1
253,55,0,90,0,54,0,36,36,0,1
254,78,0,82,-2,-40,0,4,123,120,5
255,43,1,77,0,42,0,34,35,2,1
256,41,0,106,0,38,-28,64,67,2,1
257,37,0,76,0,34,13,39,42,4,1
258,42,-1,78,0,42,0,36,37,2,1
259,42,5,82,0,42,0,40,41,0,1
260,53,0,103,-1,52,-17,50,51,2,1
261,37,4,106,0,18,0,68,88,20,1
262,46,0,77,5,46,0,31,30,0,1
263,56,4,95,0,44,26,40,51,12,4
264,41,1,107,0,38,-7,66,68,2,1
265,56,0,77,0,10,5,22,67,46,4
266,37,0,76,-2,26,1,39,50,12,1
267,44,-4,77,0,44,4,34,34,0,1
268,56,0,78,0,12,19,22,65,42,4
269,52,2,81,0,52,0,29,29,0,1
270,37,0,77,0,2,-11,40,75,34,1
271,55,0,82,0,-24,-16,26,108,82,4
272,37,0,83,0,6,-5,47,78,32,1
273,46,4,77,0,44,-21,32,34,2,1
274,51,1,81,0,52,12,29,29,0,1
275,37,0,106,0,28,-9,69,78,8,1
276,54,3,83,-3,54,0,29,29,0,1
277,102,0,103,0,72,24,1,31,30,5
278,62,0,109,0,62,23,48,47,0,1
279,44,0,82,1,44,1,38,38,0,1
280,45,0,81,0,44,-3,36,37,2,1
281,56,0,79,0,12,11,23,66,42,4
282,45,0,88,2,44,0,44,44,0,1
283,44,0,87,-5,44,0,43,43,0,1
284,37,-3,77,0,38,8,39,38,0,1
285,37,0,77,1,20,0,40,56,16,1
286,37,-15,78,0,10,0,42,68,26,1
287,47,-4,86,0,46,0,39,39,0,1
288,49,-4,107,-1,50,0,58,58,0,1
289,41,1,108,0,42,10,66,66,0,1
290,37,0,79,0,10,13,42,68,26,1
291,62,-2,108,0,60,0,45,48,2,1
292,43,0,86,0,44,21,43,42,0,1
293,55,0,87,-1,56,18,32,30,0,1
294,45,-4,81,1,44,-21,36,37,2,1
295,41,-1,100,0,42,0,59,59,0,1
296,49,-1,79,0,50,1,30,30,0,1
297,55,0,92,0,30,-7,37,61,24,4
298,107,-2,108,-1,70,-23,1,38,38,5
299,55,0,98,-3,50,18,42,49,6,4
300,44,2,83,0,44,9,39,39,0,1
301,49,-1,86,0,50,4,37,37,0,1
302,106,0,107,-5,70,0,1,37,36,5
303,37,0,78,0,12,-9,41,65,24,1
304,56,0,92,0,56,0,36,35,0,1
305,42,0,79,6,42,0,36,37,2,1
306,37,0,93,-7,12,0,55,80,24,1
307,66,0,109,0,68,4,43,42,0,1
308,37,0,79,3,8,0,42,71,30,1
309,52,-3,84,0,52,0,31,32,0,1
310,49,0,95,0,46,-6,47,49,2,1
311,50,-3,81,0,50,0,31,32,2,1
312,44,0,81,2,42,-12,37,39,2,1
313,45,0,82,0,44,-11,37,38,2,1
314,37,0,78,0,2,-24,42,75,34,1
315,43,0,81,-7,42,0,38,40,2,1
316,41,-1,81,0,42,0,39,39,0,1
317,37,0,106,0,34,-12,69,72,4,1
318,45,0,79,0,46,5,34,33,0,1
319,37,0,79,0,10,224,42,69,26,1
320,44,-1,85,0,44,3,41,41,0,1
321,43,-1,76,0,44,19,32,32,0,1
322,56,-2,97,2,42,-16,41,56,14,4
323,56,2,88,0,54,-5,32,33,2,1
324,55,1,77,0,54,0,23,23,0,1
325,37,2,97,0,34,-2,60,64,4,1
326,55,0,78,-1,0,-3,23,78,56,4
327,56,0,96,4,34,0,40,62,22,4
328,44,0,86,0,42,-19,42,44,2,1
329,55,-4,96,0,50,0,41,47,6,4
330,49,1,95,-3,50,0,46,46,0,1
331,44,0,99,-1,42,-16,56,58,2,1
332,107,-4,108,0,70,0,1,38,36,5
333,37,0,77,0,26,-7,41,52,10,1
