,0,1,2,3,4,5,6,7,8,9
0,37.0,0.4,81.2,0.0,28.0,0.0,41.1,56.1,22.0,1.0
1,55.2,0.0,79.2,-0.3,-12.4,26.0,23.4,92.0,56.0,4.0
2,52.6,2.1,99.7,4.7,42.0,-9.0,47.6,57.9,9.4,1.0
3,37.0,0.5,76.0,0.7,28.0,18.0,40.0,51.8,9.6,1.0
4,43.5,0.2,83.2,0.0,41.6,-26.0,40.4,46.0,3.6,1.0
5,85.0,0.4,88.0,0.0,4.8,1.9,3.2,84.4,80.0,5.0
6,56.0,0.0,80.0,0.5,-4.0,1.6,24.9,86.0,62.0,4.0
7,51.0,0.5,77.0,0.0,28.2,0.0,25.5,49.3,24.0,1.0
8,37.0,0.0,100.4,-1.2,26.0,-0.2,64.0,71.7,12.0,1.0
9,45.0,-2.9,82.9,0.0,46.0,20.0,37.0,37.0,0.0,1.0
10,44.0,2.0,83.3,0.0,44.0,15.1,39.0,38.0,0.0,1.0
11,37.0,0.0,78.0,0.0,0.0,-10.2,41.0,81.0,36.0,1.0
12,41.0,0.0,86.2,0.5,38.0,-4.0,45.8,47.8,2.0,1.0
13,51.0,0.0,80.8,0.0,50.0,-19.0,30.0,32.0,2.0,1.0
14,52.6,2.1,99.7,4.7,42.0,-9.0,47.6,57.9,9.4,1.0
15,102.1,-0.2,103.7,0.2,70.0,-8.6,1.0,32.8,32.6,5.0
16,36.9,-0.1,76.0,1.0,28.0,-12.6,40.0,48.0,8.0,1.0
17,45.0,0.7,87.0,1.8,44.0,-17.8,41.1,43.0,2.0,1.0
18,55.7,-0.5,80.3,-1.7,12.0,0.0,25.0,66.3,40.0,4.0
19,55.0,-1.3,98.0,-1.3,46.4,-3.1,42.0,51.5,8.0,4.0
20,51.1,0.0,86.0,8.0,48.8,-0.9,39.2,45.1,3.0,1.0
21,55.6,3.0,88.0,4.4,54.0,-14.5,33.3,35.6,2.0,1.0
22,37.4,-0.1,74.0,-1.0,28.0,1.8,38.0,48.0,8.2,1.0
23,44.0,0.4,83.7,0.0,42.0,-17.6,40.1,42.0,2.0,1.0
24,37.1,-0.4,100.0,0.0,31.4,6.5,51.2,60.0,7.4,1.0
25,79.2,5.0,84.1,0.8,-42.6,0.0,7.4,128.4,126.0,5.0
26,57.1,1.6,82.4,0.6,56.0,0.1,27.2,27.0,0.0,1.0
27,55.2,0.2,84.0,0.0,26.4,24.0,25.0,55.1,26.8,4.0
28,37.8,0.0,108.0,5.4,18.0,6.5,71.0,77.0,18.2,1.0
29,50.0,0.0,81.0,4.0,50.0,0.0,32.4,33.1,0.4,1.0
30,46.0,2.0,77.0,0.0,44.0,-7.6,32.7,34.7,2.0,1.0
31,56.0,-1.5,82.4,0.0,56.0,6.0,26.3,25.7,0.0,1.0
32,56.0,0.0,79.0,-0.8,16.0,3.0,23.0,63.0,40.4,4.0
33,37.0,-0.9,105.0,-3.0,28.0,-2.2,68.0,77.1,8.0,1.0
34,41.0,-2.7,78.7,-0.5,42.0,26.9,37.3,36.2,0.0,1.0
35,42.7,-1.0,87.4,-1.1,42.0,-1.9,44.0,45.3,2.0,1.0
36,56.0,-4.0,96.9,-0.8,52.0,8.4,41.0,47.9,4.0,4.0
37,38.9,0.1,85.4,1.0,38.0,2.0,46.0,46.0,0.0,1.0
38,37.0,0.1,75.2,-0.4,28.0,0.0,38.0,46.0,8.0,1.0
39,43.1,1.4,88.0,1.3,28.4,-1.7,41.4,58.6,14.8,1.0
40,49.1,-3.0,107.5,-0.2,50.0,3.1,53.8,53.8,0.0,1.0
41,49.9,0.0,86.8,4.0,50.0,6.1,38.0,38.0,0.0,1.0
42,41.0,1.3,80.7,0.3,42.0,14.0,38.9,39.0,0.0,1.0
