,0,1,2,3,4,5,6,7,8,9
0,50,,,,,0,27,48,,2
1,55,0,92,0,,,36,92,56,
2,,0,76,,28,18,,,8,
3,,0,79,,34,-26,43,46,,1
4,,0,88,,6,1,,,,
5,,0,81,0,-4,,,86,,4
6,,,95,-3,54,,40,41,,
7,53,,77,0,,0,,48,24,
8,,0,101,-7,28,0,64,,8,1
9,38,,,0,38,7,39,,,1
10,37,0,,0,-2,5,,81,40,
11,,0,,,38,-16,48,50,2,1
12,,0,85,,46,-4,,39,,1
13,49,0,,,46,,30,32,2,1
14,49,3,,0,,4,33,33,,1
15,,,105,-2,,,,69,0,1
16,,,,,44,,,,0,1
17,,2,,0,70,0,1,38,,5
18,,,,,,,40,48,8,1
19,49,,,0,50,,52,,,1
20,,,87,-2,,-4,43,43,0,1
21,,4,80,,-2,0,43,83,40,1
22,55,0,86,8,,0,31,32,,
23,37,0,,,,-1,38,,10,
24,49,0,,,46,-16,58,60,2,1
25,59,,,,,24,,24,,1
26,,,108,0,30,-21,71,,6,
27,56,,97,0,,9,41,51,10,
28,39,5,,,38,0,37,38,0,1
29,51,-5,81,0,,,,,,1
30,,0,,0,46,,29,,2,
31,46,2,77,,,,,,,1
32,,,81,0,56,,,,,
33,,,,0,16,3,,,,
34,37,0,,0,34,,,71,,1
35,,0,81,-2,-40,,,122,,
36,56,,80,0,,,,23,0,1
37,41,2,76,0,42,,35,,0,
38,41,1,85,0,,,44,,,
39,56,,,,,-2,41,,,4
40,49,,,,50,,46,,0,1
41,47,5,79,,,,,32,,1
42,104,7,105,7,70,0,1,,34,5
43,101,-3,,,72,0,1,29,28,5
44,42,4,,,,1,,35,0,1
45,45,,79,0,44,-4,,35,,1
46,56,,96,-1,,0,,,12,4
47,56,0,81,,-10,-3,25,92,,4
48,42,,,2,42,0,41,,,1
49,,1,88,0,52,,37,37,0,
50,49,3,,0,46,-8,,35,2,
51,41,,,,42,6,45,,0,1
52,49,0,,0,46,-4,,38,2,
53,41,0,79,,,,38,,,
54,51,0,,,,2,27,27,0,1
55,,-1,,-4,20,,24,59,34,
56,41,0,,0,42,5,37,36,,
57,46,,80,0,46,0,,34,0,
58,44,0,,-1,,0,38,38,,1
59,,0,,,46,31,,36,0,
60,,,77,,36,,40,41,,1
61,37,,75,,,0,38,,,1
62,37,1,77,,34,0,40,43,,
63,,0,,0,50,-6,28,30,,1
64,,0,77,,50,5,28,28,,
65,45,0,108,0,44,,62,,,
66,,,,,42,0,36,37,,
67,37,0,78,0,20,,41,57,16,
68,,,76,,36,-10,39,40,2,
69,,5,84,,,,31,32,,
70,,4,,0,38,,38,37,0,1
71,,,,0,38,-2,40,41,,
72,,2,95,,46,0,48,,,1
73,45,,79,,,,34,35,2,
74,,0,,0,36,,40,59,20,
75,56,,,0,,15,,39,0,
76,,,,0,,,,,2,1
77,37,,75,0,,,,,8,
78,81,-2,84,,-18,,,103,98,5
79,,0,,-4,42,-4,52,54,,1
80,,0,,,42,25,43,43,0,1
81,49,,87,-7,46,,38,,2,
82,49,0,,0,46,-14,34,37,,
83,37,-3,77,,20,0,40,,16,
84,,0,,0,-12,29,,,,5
85,55,,84,0,,-1,,30,2,
86,79,0,83,,,,,125,,5
87,56,,87,0,,,,30,,
88,,,82,1,-10,,,92,,4
89,56,0,92,,-2,-4,,95,58,
90,,0,80,0,46,0,34,,,1
91,56,,78,0,8,-19,22,,,
92,37,0,,0,2,17,40,74,34,1
93,,,,-4,36,-6,42,,2,1
94,44,-1,82,-4,,0,38,38,0,1
95,48,,,,,-4,47,49,,
96,42,5,,,42,0,37,38,0,
97,37,0,106,,34,0,68,72,4,1
98,,0,,5,36,-3,,44,2,
99,44,-4,,,44,0,38,,,
100,45,,,0,,,38,37,,
101,55,0,,,-14,,,92,,4
102,,3,78,,38,,37,,2,
103,37,,76,0,,14,38,,0,1
104,,0,76,-5,,6,39,47,,
105,,-4,,0,50,0,35,,2,1
106,51,,87,,,,,,,1
107,37,0,,0,,7,,,,1
108,43,,,3,42,,38,40,2,1
109,,-2,108,0,54,-3,,53,2,
110,,0,,-1,36,-18,,44,2,
111,,,78,,44,-5,33,34,,1
112,41,0,77,7,,,36,,2,1
113,48,1,87,0,,0,,,,
114,43,0,81,,44,15,37,,0,1
115,,0,96,0,,-3,40,44,,4
116,37,,,0,,,,69,14,1
117,,1,,0,44,-9,,,2,
118,49,,77,3,46,,,30,,1
119,45,,,,44,2,38,,0,1
120,,0,81,,-20,-4,25,102,76,4
121,,,109,-6,46,0,61,,2,
122,50,,,0,50,,,,,
123,47,,75,,,,,28,0,1
124,48,1,81,-1,,,,34,2,1
125,55,0,,,,,,126,100,4
126,,,107,0,50,0,57,,0,1
127,,,102,-4,,0,,69,,
128,37,0,106,17,28,0,69,,,
129,37,0,,0,,-19,41,85,,1
130,37,,,,26,-22,42,53,12,
131,,-1,,0,36,,45,,0,
132,55,0,,0,,-3,23,78,,4
133,58,5,,,,0,30,,2,
134,48,,88,,,0,40,41,2,
135,54,,,-1,,,32,,0,
136,,4,,,52,,40,44,,
137,37,0,,,24,-30,60,,,1
138,37,0,78,0,,-11,,,,
139,37,0,78,0,,-10,,65,,1
140,,0,,5,,0,,,80,4
141,54,,80,0,54,,26,,0,1
142,55,,77,-2,,0,21,,28,4
143,,,,,,0,23,,,
144,,,86,0,42,-16,,,2,1
145,41,-1,89,0,38,-14,48,50,,1
146,,,107,-2,,0,,68,0,
147,46,0,107,,,4,61,60,,1
148,37,,76,0,34,,39,,4,1
149,44,1,,0,,,32,32,,1
150,53,,79,0,54,,26,24,,1
151,,0,,-1,44,5,37,37,,
152,56,,,0,38,,43,60,18,4
153,,0,93,-7,50,,37,44,6,
154,37,,,-2,34,,38,41,2,
155,52,,84,,52,-2,31,32,,
156,80,,,6,-40,10,,,122,5
157,,,92,,,22,36,,60,4
158,44,2,75,,44,,31,,,
159,43,,83,0,42,,39,41,,
160,41,,76,,38,-24,,37,2,1
161,,0,,,44,-10,,42,,1
162,55,,,0,6,,22,72,50,4
163,,-2,110,,,0,43,43,0,1
164,56,,108,,,-14,52,53,,1
165,42,,,-3,42,0,,44,0,
166,56,0,84,,54,,,30,,1
167,38,2,80,0,38,4,,41,,1
168,45,-2,83,,44,-7,37,39,,1
169,46,0,88,0,,,,41,,1
170,43,0,77,0,,,34,,,1
171,45,2,76,-3,44,-5,,32,,1
172,37,0,81,,26,0,44,,10,1
173,83,0,86,,-4,,3,,88,
174,43,0,87,0,42,,44,46,,
175,,,,-4,,0,42,,14,4
176,46,2,78,,46,,32,32,0,1
177,,0,79,0,26,-4,,53,12,1
178,,-1,,0,,,,41,2,
179,,0,95,-2,50,,,46,,
180,56,,89,,56,0,,32,,
181,,0,78,0,,-11,42,78,,
182,48,,,-6,46,-4,39,41,,
183,37,0,90,0,30,9,53,59,,
184,,,96,,46,9,41,50,,
185,,,,4,,1,33,32,,
186,,,78,,,11,41,65,,
187,,0,,,,0,,63,,1
188,,-1,77,,44,0,,33,0,1
189,49,0,84,0,50,18,35,35,0,1
190,,,,0,28,,53,62,8,1
191,70,,82,0,,,12,,,
192,61,-2,111,0,,,50,,2,
193,49,0,,3,,4,46,46,0,
194,45,2,86,,,0,41,,2,1
195,56,0,78,0,,,22,34,12,4
196,,0,78,,50,,29,,0,1
197,,3,,0,38,,,,,1
198,,,,,20,-13,23,,34,
199,,,86,,,15,,,0,
200,,0,81,0,18,-26,,,,1
201,41,0,82,,,,,43,2,1
202,,,88,0,44,0,44,44,,1
203,37,0,83,,8,24,46,,30,1
204,84,,89,,,-6,5,84,,
205,,,79,,,,43,74,,1
206,,,81,0,38,7,43,42,0,1
207,43,0,,0,,,34,,2,
208,56,,98,,50,23,42,,,4
209,,,78,-2,,0,,,2,1
210,39,,86,,38,,,,0,
211,43,,,0,42,-10,37,39,2,
212,37,0,79,0,,,,43,2,1
213,,0,,2,44,0,49,,0,1
214,37,,79,-3,,,41,,,1
215,79,6,83,,,,,,,
216,36,-1,,0,36,0,39,39,,
217,,,77,0,,0,41,41,0,1
218,37,,,,,,41,52,,
219,45,,79,,,,34,,0,1
220,54,4,77,0,28,0,23,48,26,4
221,,-5,,0,44,19,,33,0,
222,,0,,,,-1,42,,2,1
223,,0,77,10,42,-34,,,2,
224,,2,,,-4,0,,86,,4
225,,0,,0,,,26,115,90,4
226,,,90,,,,39,41,2,1
227,,0,,,,-8,,,,1
228,,,88,-3,6,0,,83,80,
229,47,,106,0,46,0,59,,,1
230,,-6,78,,10,0,42,68,,
231,37,,,-104,,-17,,75,6,3
232,,0,91,2,56,0,33,34,,1
233,46,0,78,-7,,5,32,,0,1
234,56,0,,0,56,10,,25,0,
235,,0,,,,-3,37,,8,4
236,39,,86,0,38,0,46,47,0,
237,,,81,,,,,32,,
238,,0,,0,,11,,54,16,1
239,,-2,,,38,-20,39,41,,
240,,,86,0,,-10,33,34,,1
241,,,88,,46,3,42,,,
242,37,,78,0,6,-4,41,73,32,1
243,44,0,79,-2,,0,,,0,
244,38,-3,76,0,38,0,38,37,0,1
245,,,91,,,,38,39,0,
246,37,0,,0,,4,,,22,1
247,44,,,-7,44,1,38,38,0,
248,37,0,,,24,,42,55,14,1
249,46,,87,,,0,41,,,
250,,,,0,38,0,39,41,2,1
251,56,0,80,0,,-15,24,,,
252,82,,86,0,-6,,3,94,90,5
253,44,1,88,0,44,4,,44,0,1
254,46,,87,0,46,7,41,41,,
255,,,88,0,52,0,35,,0,
256,37,,,0,-2,,42,81,,1
257,37,,,0,18,-25,,66,18,1
258,42,,85,0,42,0,43,44,2,1
259,78,-2,,0,,0,,123,,5
260,,0,88,,46,0,,41,2,1
261,,0,82,-2,-40,0,,,,
262,43,1,,0,42,0,,35,2,1
263,107,-2,108,-2,70,,1,38,38,5
264,41,,,0,,-28,,67,2,
265,,,,,,,39,42,4,1
266,53,,103,-1,,-17,,,,
267,42,2,75,,42,,,34,0,1
268,,-1,81,,,5,,32,,1
269,56,,95,,44,26,40,,12,4
270,,,77,,44,4,,34,0,1
271,49,-2,83,,,0,34,,0,
272,,0,78,,12,19,,,,4
273,37,0,,0,2,-11,,75,,
274,55,0,,,-24,-16,26,,82,
275,,,83,0,6,-5,,,,1
276,,0,,,,27,,49,8,
277,46,,,,44,-21,32,34,2,
278,,,81,0,,,29,29,,1
279,37,,106,,28,,69,,8,1
280,54,3,83,,54,,29,29,,1
281,62,0,109,,,23,,,0,1
282,,0,93,0,,25,,,6,
283,,,82,1,44,,38,,,1
284,45,0,,,44,-3,,37,2,
285,56,0,,0,20,-28,22,,36,4
286,37,,,-3,,-7,39,55,,1
287,56,0,,0,12,,23,66,42,4
288,,0,,2,44,0,44,,,1
289,,,87,-5,44,,43,43,,1
290,37,,,0,38,8,39,38,,
291,37,,,1,,,,,,
292,37,,,,,0,42,68,26,1
293,56,,80,0,56,,24,23,,
294,47,-4,86,0,,,39,39,0,1
295,57,,,0,56,0,,,0,
296,,1,,0,42,,66,66,0,1
297,,-2,108,0,60,0,45,,,
298,43,,,0,44,,43,,,1
299,55,,,-1,56,,32,30,,1
300,45,-4,,1,44,-21,36,,,1
301,,,100,0,42,0,59,59,,1
302,,,79,,,,,30,0,1
303,37,0,104,-2,16,-14,67,89,22,1
304,,0,92,0,30,,37,61,24,
305,55,0,98,-3,50,,42,,,
306,,3,85,0,56,23,29,28,,1
307,44,,,,,,39,39,,1
308,,0,107,-5,,,1,,,5
309,37,0,78,0,,-9,,65,24,
310,42,,79,,42,,36,,,
311,,0,,-7,,0,,80,24,1
312,66,0,,0,68,,43,42,0,
313,37,0,,,8,0,,71,,1
314,84,1,,0,,0,3,92,,
315,,-3,84,0,,0,,,0,
316,49,0,95,,,-6,,,2,1
317,37,,95,0,,,58,77,,1
318,,0,81,2,42,-12,37,,,1
319,37,0,76,0,,-20,40,55,16,1
320,,,82,,44,,37,,,
321,,,,0,2,-24,42,,,
322,43,,81,-7,42,,38,40,2,1
323,,-1,81,0,,0,,39,0,
324,55,0,,,-38,,26,,,4
325,,,79,,46,5,34,,0,1
326,37,0,,0,,224,42,69,,1
327,43,,,,,19,32,32,,
328,56,,97,,,-16,41,56,14,
329,56,2,,,,-5,,,,1
330,,,,,,0,32,34,,
331,37,2,97,0,34,,,,4,1
332,,,78,,0,,,,,4
333,56,0,96,4,34,0,,62,22,
334,,,,0,,-19,42,44,2,1
335,,-4,96,,50,0,41,,,4
336,,,99,,42,-16,56,,2,1
337,,0,77,,,-7,,52,10,
338,,0,86,1,56,0,31,30,,
339,42,0,80,-7,,0,38,39,0,
340,,,79,,,,34,35,,1
341,,,89,5,42,0,,48,,
342,,1,86,0,44,4,,42,,
343,,-1,86,0,,,36,37,2,1
344,45,,78,,46,14,,32,0,1
345,46,,,0,46,,41,,0,1
346,37,0,83,0,30,-23,46,52,,
347,56,0,89,0,,0,,,,
348,37,0,79,-5,26,,43,54,10,1
349,42,-1,88,0,,0,45,46,,
350,37,,,,20,,,,,1
351,37,0,96,0,,-29,,,18,
352,,0,,0,,26,,84,,5
353,56,0,96,,,,40,,4,4
354,53,,84,0,54,,32,30,,1
355,,0,79,-1,6,-3,23,,,
356,,0,77,5,26,0,40,51,10,1
357,41,,76,0,42,,,,0,1
358,,,88,,42,,,46,0,1
359,,,,-3,,0,40,42,2,1
360,50,,81,-6,50,-8,32,32,0,1
361,,,95,,46,-3,,,,1
362,,0,,,,1,41,,,4
363,56,0,93,2,,0,37,46,10,
364,41,,82,,38,-21,41,43,,1
365,55,,77,,-18,,21,95,,4
366,62,,109,0,62,,48,,,1
367,56,0,97,0,,21,,46,4,
368,,,77,,42,,,36,2,1
369,,-4,79,0,46,,,,,
370,,0,77,0,0,-10,40,77,36,1
371,,,81,-5,56,,24,,0,
372,46,,93,3,46,,47,46,0,1
373,41,-3,78,0,,12,,37,0,1
374,,5,86,,46,,,,0,
375,56,0,96,,54,14,40,42,2,
376,42,-3,99,0,,,,,2,
377,,,85,,,,41,41,0,1
378,,0,81,0,,17,40,39,,1
379,,-4,,,-14,,,,96,5
380,85,0,,1,-2,,,91,88,
381,37,0,,0,26,23,,,,
382,56,,,0,54,,40,42,2,
383,41,2,,5,42,10,45,45,0,1
384,,0,77,0,26,,41,,10,1
