,0,1,2,3,4,5,6,7,8,9
0,ADT2_YEAST,0.43,0.67,0.48,,,,0.53,0.22,MIT
1,,0.64,0.62,,0.15,,,,,MIT
2,AAR2_YEAST,0.58,0.44,0.57,0.13,0.50,,0.54,0.22,NUC
3,AATM_YEAST,0.42,0.44,0.48,0.54,,,0.48,0.22,MIT
4,AATC_YEAST,,0.40,0.56,,,,0.49,0.22,CYT
5,ABC1_YEAST,0.50,,,,0.50,0.00,0.53,,MIT
6,BAF1_YEAST,0.48,,0.59,0.20,,0.00,0.58,0.34,NUC
7,ABP1_YEAST,0.40,0.39,0.60,0.15,,,0.58,,
8,ACE1_YEAST,0.43,0.39,0.54,0.21,0.50,0.00,0.53,0.27,NUC
9,ACE2_YEAST,0.42,0.37,,0.20,0.50,0.00,0.52,,NUC
10,,0.60,,,,0.50,0.00,,0.22,
11,,0.66,,,0.19,0.50,0.00,0.46,0.22,
12,ACT_YEAST,0.46,0.44,,0.11,0.50,0.00,0.50,0.22,CYT
13,ADA2_YEAST,0.61,0.60,,,0.50,,0.50,0.25,NUC
14,C1TC_YEAST,,0.40,0.50,,,,0.50,0.22,CYT
15,PUR4_YEAST,,0.44,,0.22,0.50,0.00,,0.22,CYT
16,,0.73,0.63,,0.30,,0.00,0.49,0.22,
17,ADH1_YEAST,,0.53,0.52,0.13,0.50,0.00,,0.22,CYT
18,ADH2_YEAST,,0.53,,0.15,0.50,0.00,0.58,0.22,CYT
19,ADH4_YEAST,,0.45,0.53,0.19,,,0.59,0.27,
20,KAD2_YEAST,0.63,0.67,0.57,0.24,0.50,,0.49,,
21,AFG3_YEAST,,,0.43,0.87,,,,0.22,
22,AFR1_YEAST,0.38,,0.61,,0.50,0.00,0.53,0.47,CYT
23,AGA1_YEAST,0.78,0.74,,0.26,0.50,,0.43,0.22,ME1
24,AGA2_YEAST,0.74,0.67,0.47,0.34,,0.00,0.42,0.22,
25,YMX1_YEAST,0.72,0.61,0.45,,,,0.54,,MIT
26,,0.40,0.45,,,0.50,0.00,0.56,0.26,
27,,0.86,,0.39,0.24,0.50,0.00,0.54,0.22,ME2
28,,0.86,0.74,,,0.50,,,0.22,ME2
29,GPT_YEAST,0.79,,,,0.50,0.00,0.59,0.22,
30,MAN1_YEAST,,0.36,,,0.50,0.00,,,
31,,,0.75,0.58,0.47,0.50,0.00,0.40,,ME2
32,APE2_YEAST,0.49,0.39,0.52,0.29,0.50,0.00,0.48,0.22,EXC
33,APE3_YEAST,0.74,0.57,0.51,0.28,0.50,0.00,,,VAC
34,ALP1_YEAST,,,0.34,0.16,0.50,0.00,,,
35,ADB2_YEAST,0.48,0.39,,0.21,0.50,,0.52,0.28,CYT
36,APN1_YEAST,0.45,,0.55,0.43,0.50,0.00,0.55,,NUC
37,ARD1_YEAST,0.56,0.48,,,0.50,0.00,0.51,,CYT
38,ARF1_YEAST,,0.59,0.56,0.23,0.50,,,0.22,CYT
39,,,0.56,0.56,0.22,0.50,,0.45,0.22,CYT
40,,,0.49,0.53,,0.50,,0.50,0.22,
41,,0.37,,,0.18,0.50,,0.45,0.25,NUC
42,,,,0.51,,,0.00,,0.43,NUC
43,ARG3_YEAST,,0.46,0.59,0.19,0.50,0.00,0.58,0.27,NUC
44,ARO1_YEAST,0.54,,0.44,0.08,0.50,0.00,0.52,0.27,CYT
45,AROG_YEAST,0.48,,0.55,0.12,0.50,,,,
46,CHMU_YEAST,0.47,,,0.15,0.50,0.00,0.57,0.22,
47,,0.45,,,,0.50,,,,MIT
48,ATPY_YEAST,0.46,0.49,,,,,0.44,0.22,
49,ATPS_YEAST,,0.42,0.56,0.55,,0.00,0.42,0.25,
50,,0.50,0.54,0.53,0.54,0.50,0.00,,0.27,MIT
51,ATPE_YEAST,0.63,,0.59,,0.50,0.00,0.38,0.22,MIT
52,ATPB_YEAST,,,0.51,0.49,0.50,0.00,,0.22,
53,,,,,0.50,,0.00,,,
54,,,,0.46,0.46,,0.00,0.46,0.22,MIT
55,,0.51,0.54,,0.57,,,,,MIT
56,ATR1_YEAST,,0.58,0.21,,0.50,,0.51,,ME3
57,YBR8_YEAST,0.39,,0.35,0.16,0.50,0.00,0.55,0.22,ME3
58,BAR1_YEAST,0.80,0.63,,0.29,0.50,0.00,0.51,0.22,EXC
59,,,0.47,0.52,,0.50,,0.53,0.32,CYT
60,,0.36,0.46,,0.46,0.50,0.00,0.51,0.33,CYT
61,BCS1_YEAST,0.46,0.38,,0.22,0.50,,0.52,0.27,MIT
62,KAPR_YEAST,0.40,,0.56,0.20,0.50,0.00,0.45,0.22,CYT
63,,,0.43,0.64,0.16,0.50,0.00,0.52,0.52,NUC
64,BEM1_YEAST,0.49,0.61,0.49,0.25,0.50,0.00,,0.28,CYT
65,,,0.50,,,,0.00,0.43,0.22,ME3
66,BGL2_YEAST,,0.70,,,0.50,,0.46,,EXC
67,YMC4_YEAST,0.78,0.75,0.40,0.28,0.50,0.00,,0.22,MIT
68,BIK1_YEAST,0.64,,0.57,0.27,0.50,,,0.22,CYT
69,BSD2_YEAST,,0.43,,0.12,,,,0.22,
70,CAD1_YEAST,0.48,0.23,,,0.50,0.00,0.48,0.47,
71,,0.47,,0.55,0.24,,0.00,,,CYT
72,,,0.59,0.36,0.16,0.50,,0.52,,ME3
73,CAPA_YEAST,0.42,0.35,0.54,0.18,0.50,,,0.22,CYT
74,,0.30,0.56,0.55,0.18,0.50,0.00,,,CYT
75,ARGI_YEAST,0.65,0.65,0.52,0.16,0.50,,0.60,0.22,CYT
76,CACP_YEAST,0.45,0.41,0.50,,0.50,0.50,0.50,,POX
77,CBF1_YEAST,0.30,0.32,0.57,0.19,0.50,0.00,0.48,,NUC
78,,0.40,0.44,0.49,,0.50,0.00,0.49,0.27,NUC
79,CBF5_YEAST,0.45,,0.50,,,0.00,0.52,1.00,
80,CBP2_YEAST,,0.67,0.56,0.41,,0.00,0.47,0.22,MIT
81,CBP3_YEAST,,0.47,0.57,,,0.00,0.48,0.22,MIT
82,CBP4_YEAST,,0.52,,,0.50,0.00,,0.22,
83,CBP6_YEAST,0.47,,0.66,,0.50,0.00,0.53,0.22,MIT
84,,,0.62,0.29,0.28,0.50,,,0.22,
85,CBS1_YEAST,0.55,0.53,0.55,0.46,,,,0.22,MIT
86,,0.54,0.55,0.34,0.31,,,0.54,,ME3
87,,0.40,,0.53,0.16,0.50,0.00,0.52,0.27,NUC
88,,,,,0.53,0.50,,0.53,0.22,MIT
89,,,0.51,0.55,0.05,,,0.45,,NUC
90,,0.50,0.64,0.57,,,0.00,0.47,,CYT
91,,,0.62,0.52,,0.50,0.00,0.49,0.31,CYT
92,CC12_YEAST,0.60,0.50,0.57,0.25,,0.00,0.41,0.26,CYT
93,CC16_YEAST,0.62,,0.52,,0.50,,,,
94,CC24_YEAST,,0.54,0.50,0.21,0.50,,0.54,0.31,CYT
95,CC27_YEAST,,0.54,,0.17,,,0.53,0.22,NUC
96,,0.29,0.32,0.58,0.15,0.50,,0.50,,CYT
97,IF4E_YEAST,0.39,0.47,0.56,0.16,0.50,0.00,0.47,,
98,UBC3_YEAST,0.58,0.48,0.51,,0.50,0.00,0.55,0.22,NUC
99,,0.64,0.60,0.57,,0.50,0.00,0.43,,NUC
100,NOT1_YEAST,0.37,0.46,0.40,0.27,0.50,0.00,0.45,0.22,
101,CC4_YEAST,0.43,0.57,0.53,0.16,0.50,0.00,0.54,0.22,
102,CAL1_YEAST,0.39,,,,0.50,0.00,0.54,0.29,
103,RFC1_YEAST,0.26,0.36,0.47,0.34,0.50,0.00,,,
104,CC46_YEAST,0.51,0.34,0.50,,0.50,0.00,0.50,0.22,
105,,0.58,0.50,0.50,,,,,0.25,NUC
106,CC6_YEAST,0.41,0.39,0.44,,,0.00,0.48,0.40,NUC
107,,,0.31,0.50,0.15,0.50,0.00,0.53,0.22,
108,DNLI_YEAST,,,,0.65,,0.00,,0.36,NUC
109,MCE1_YEAST,0.49,0.47,0.53,0.16,0.50,,0.48,,NUC
110,CEM1_YEAST,0.71,0.59,0.48,,0.50,,0.59,0.22,MIT
111,RLUB_YEAST,0.40,0.42,0.71,0.21,0.50,,0.54,0.32,CYT
112,RLUB_YEAST,0.40,,0.71,,,0.00,0.54,0.32,CYT
