,0,1,2,3,4,5,6,7,8,9
0,55,0,92,0,,26,,,56,
1,37,0,76,,28,,40,,8,1
2,,0,,,34,,,46,,1
3,,0,,-4,,,3,83,,
4,56,0,,0,,11,,86,62,
5,,8,77,0,,0,23,48,24,
6,,0,101,-7,28,,64,73,8,1
7,,0,,-2,,,42,,24,1
8,,0,84,0,46,20,,,0,
9,,0,100,0,38,,59,,,1
10,,,,,,,48,,,1
11,49,0,79,,46,-5,30,,2,
12,,,82,0,,,,33,,
13,37,-318,,-2,,,,69,,1
14,,,,,,,33,,,1
15,106,2,108,,70,0,1,,,5
16,,,76,0,,,40,,8,1
17,49,0,100,,50,19,52,,0,
18,45,,87,,44,,43,,0,
19,,4,,,,0,,83,,
20,,-1,,0,,8,42,,4,
21,55,,,3,,,,,,
22,,0,74,,26,-1,38,48,10,
23,,,106,0,36,3,,69,,1
24,49,,,,,-16,,60,2,
25,,,,0,-46,0,,,,
26,,4,84,,,,,,,1
27,,5,,0,,,,,0,1
28,51,,,0,52,,30,,,1
29,,,,0,56,0,,,0,1
30,56,0,79,0,,,23,63,40,4
31,,,105,0,34,,,,,1
32,56,,80,0,56,,24,23,0,1
33,41,2,76,0,,,35,35,,
34,41,,85,,38,,,46,2,
35,56,,,0,52,,,,,4
36,,-4,88,,,,,31,0,1
37,,,,,46,,,,0,
38,,1,,2,42,14,45,,,
39,,3,81,0,,0,27,26,,
40,47,5,79,0,46,0,32,,,1
41,104,,,,,,,35,,
42,,,102,-4,,,1,29,,
43,,,86,,,-17,41,,,
44,,,77,,42,1,,,0,
45,45,,,0,44,-4,,,,1
46,,0,,0,,15,43,,,
47,,0,,,,0,40,52,,4
48,,,,,,,25,,,4
49,,,77,,336,4910,,,,1
50,,-1,77,,34,-6,,43,,1
51,41,,79,,,-23,,41,,1
52,,0,,0,,,27,27,,1
53,,-1,,-4,,,24,,34,4
54,,0,77,,,5,37,,0,
55,46,-3,80,0,,0,34,,,
56,56,0,79,,-2,,,82,58,
57,44,,82,-1,44,0,,,,
58,,0,77,,36,,40,41,,1
59,,0,75,-1,,0,38,,0,
60,,,,,,0,,43,2,1
61,46,,76,,,,,,,1
62,49,0,,5,50,,,,,
63,45,,108,0,,-3,62,,2,
64,42,,,,,0,,37,2,1
65,37,0,,0,,-10,41,,,1
66,37,0,,-3,,,39,,,1
67,,,84,,,,31,,,
68,38,4,76,,,,,,0,
69,,,,0,,-2,40,,,
70,47,,,3,,0,,,,1
71,45,0,,5,,0,34,,2,1
72,41,-1,86,,42,,45,45,0,1
73,,,,0,,,,59,,
74,,,,,,15,,39,,1
75,,0,75,0,34,,,41,2,1
76,,0,75,0,,,,,8,1
77,,-2,84,,,,4,103,,5
78,43,0,95,-4,,-4,,54,,
79,,0,84,,,,,,,1
80,,,87,,,,,41,,
81,81,0,,0,-12,29,4,97,,5
82,,1,84,0,,-1,,30,2,1
83,,,,0,46,23,,50,,
84,42,0,81,-2,42,,,39,,
85,,0,,,-40,,,,,
86,59,,,,,,,,0,
87,,-3,,0,56,,,,0,
88,,0,,,,,26,,,
89,,0,92,,,-4,,95,,
90,,,80,0,46,0,,34,,
91,,0,,,8,-19,22,,,
92,,,,0,34,7,47,,2,1
93,,0,77,0,2,17,40,,34,1
94,53,-1,,-5,,-10,34,,2,1
95,,,79,,,-6,,43,2,1
96,44,-1,82,-4,,,38,,0,
97,48,-3,,0,,-4,,,2,
98,,5,,,42,,,38,,
99,37,0,,,34,0,,72,,1
100,37,0,81,,36,-3,,,,1
101,,0,83,,,,,,0,
102,55,,,,54,,,29,0,
103,,3,,0,38,,,39,2,1
104,,0,76,0,38,14,,37,,1
105,,0,,,,,41,70,28,1
106,37,,,,,6,,47,,1
107,,0,77,5,,-10,41,90,,1
108,,-4,85,0,,0,35,,,
109,,,93,,,7,,,,1
110,56,,,1,54,-12,26,,,1
111,37,,81,-1,36,-18,43,,,
112,,-1,,-3,,-5,,,,
113,,,77,,38,,,38,2,
114,43,0,,0,44,,,37,,
115,56,,96,0,52,,,44,4,
116,,,,,,3,55,69,,
117,,,,,,-9,37,39,2,
118,56,,81,0,-20,,25,,,
119,48,-3,109,,46,,61,62,,
120,37,0,83,,,,,49,4,
121,,-4,83,,50,,,,,1
122,,,,-1,,,33,34,,
123,50,3,,,,0,,,0,
124,38,0,,,34,0,,,,1
125,37,0,79,,,-22,,53,,
126,43,0,84,,44,,,41,0,
127,45,1,80,,46,31,35,,0,
128,48,,88,,,,,,2,
129,,,106,2,70,,2,36,34,
130,56,4,,,52,10,,44,4,
131,79,2,83,,-42,-19,4,,122,
132,,,,2,46,,63,63,,1
133,37,,,0,16,-11,42,63,,1
134,,0,,,12,,,,24,
135,56,,,5,-22,0,,,80,4
136,,,,5,-24,0,27,108,82,
137,54,,80,,54,0,26,,0,1
138,,0,77,,28,,,48,28,4
139,,0,,-9,,,,75,8,1
140,,,79,,16,0,23,63,40,
141,43,-3,,0,42,,,,,
