,0,1,2,3,4,5,6,7,8,9
0,50.0,26.5,77.0,0.0,28.0,0.0,27.0,48.0,22.0,2.0
1,55.0,0.0,92.0,0.0,0.0,4.456666666666666,36.0,92.0,56.0,4.0
2,53.0,-1.0,82.0,0.0,52.0,-22.0,29.0,30.0,2.0,1.0
3,37.0,0.0,79.3,0.0,34.0,2.0589285714285714,43.0,46.0,2.0,1.0
4,56.0,0.6,81.0,0.0,-4.0,11.0,25.0,86.0,62.0,4.0
5,53.0,8.0,77.1,0.0,28.0,0.0,23.0,48.0,24.0,4.0
6,37.0,0.0,101.0,1.1666666666666665,28.0,0.0,63.8,73.9,8.0,1.0
7,38.0,2.0,77.0,0.0,38.0,9.075,39.0,38.0,0.0,1.0
8,41.0,0.0,100.0,0.0,38.0,-8.0,59.0,61.0,2.0,1.0
9,41.0,-1.1,89.0,1.0,38.0,-16.0,48.0,50.0,2.0,1.0
10,47.0,0.0,85.0,-2.0,46.0,-4.0,38.0,39.0,0.0,1.0
11,49.0,0.0,79.0,0.0,46.0,-5.0,30.0,32.0,2.0,1.0
12,49.0,2.7,82.0,0.0,50.0,4.0,33.0,33.0,0.0,1.0
13,37.0,-318.0,105.0,-2.0,36.0,136.2,68.0,69.0,-2.0,1.0
14,37.0,-5.0,77.2,1.0,28.0,227.67777777777778,40.0,48.0,8.0,1.0
15,49.0,-0.6,100.8,0.0,50.0,19.0,52.0,51.8,0.0,1.0
16,37.0,1.9416666666666669,80.0,0.0,-2.0,0.0,43.0,83.0,40.0,1.0
17,55.0,-1.0,98.0,0.0,52.0,8.0,42.0,46.0,4.0,4.0
18,53.5,0.0,86.0,2.4,54.0,7.7,32.6,32.0,0.0,1.0
19,55.0,0.8,88.0,3.0,54.0,0.0,32.0,33.0,2.0,1.0
20,37.0,0.0,105.1,0.0,36.0,6.766666666666666,68.0,69.0,2.0,1.0
21,79.0,-1.1,83.0,0.0,-46.0,0.0,4.0,130.0,126.0,5.0
22,51.0,0.0,79.0,0.0,52.0,25.466666666666665,28.0,27.0,0.0,1.0
23,56.0,4.0,84.0,0.0,56.0,24.0,25.0,24.2,0.0,1.0
24,37.0,0.0,108.0,0.0,30.0,-21.0,71.0,77.0,6.0,1.0
25,56.0,3.0,97.0,0.0,46.0,9.0,41.0,51.0,10.0,4.0
26,39.0,5.0,77.0,1.4,38.0,0.0,37.0,37.4,0.0,1.0
27,51.0,-5.0,81.0,0.0,52.0,11.05,30.0,29.3,0.0,1.0
28,56.0,0.0,81.0,0.0,56.0,0.0,24.0,24.0,0.0,1.0
29,56.0,0.0,79.9,-0.1,56.0,7.0,24.0,23.0,0.0,1.0
30,41.0,-0.1,76.0,0.0,42.0,11.0,35.0,35.0,0.0,1.0
31,41.0,1.0,85.0,0.0,38.0,-4.1,44.0,46.0,2.0,1.0
32,56.0,-4.0,97.0,0.0,52.0,-1.7,41.0,45.0,4.0,4.0
33,37.0,-1.3,76.0,0.0,36.0,0.0,39.0,40.0,2.0,1.0
34,56.0,-4.0,88.0,0.0,56.0,0.0,31.0,31.0,0.0,1.0
35,41.0,-0.2,81.0,-2.0,38.0,-9.0,43.0,44.1,2.0,1.0
36,41.0,0.0,86.0,2.0,42.0,14.0,45.1,45.0,0.0,1.0
37,48.0,5.0,80.5,0.0,46.0,0.0,32.0,34.0,2.0,1.0
38,104.0,7.0,105.0,6.0,70.0,0.0,1.0,35.0,34.0,5.0
39,101.5,-0.6,102.0,-4.0,72.0,0.0,1.0,29.0,28.0,5.0
40,45.0,-0.1,86.0,0.0,44.0,-17.0,41.0,42.0,2.0,1.0
41,41.4,1.8,77.0,-0.4,42.0,1.0,35.0,35.0,0.0,1.0
42,45.0,0.0,79.0,0.0,44.0,-5.883333333333333,34.0,35.0,2.0,1.0
43,37.0,0.0,80.0,0.7,36.0,15.0,43.0,44.0,1.6,1.0
44,56.0,0.8666666666666666,96.0,-1.0,44.0,0.0,40.0,52.0,12.0,4.0
45,51.0,1.0,88.0,0.0,52.0,7.0,36.0,35.9,0.0,1.0
46,49.0,3.0,82.0,0.0,46.0,-8.8,33.0,35.0,2.0,1.0
47,41.0,1.0,86.0,3.0,42.0,6.0,45.0,45.0,0.0,1.0
48,49.0,0.0,84.0,0.0,46.0,-9.5,35.9,38.0,2.0,1.0
49,37.0,-1.0,77.0,-3.0,34.0,-6.0,40.0,43.0,2.0,1.0
50,41.0,0.3,79.0,0.0,38.0,-23.0,38.0,41.0,2.0,1.0
51,55.0,-1.0,79.2,-4.0,20.0,-9.3,24.0,59.0,34.0,4.0
52,41.0,0.0,77.0,-0.3,42.0,5.0,37.0,36.0,0.0,1.0
53,46.0,-3.0,80.0,0.0,46.0,0.5,34.1,34.0,0.0,1.0
54,55.55,0.0,79.4,0.0,-2.0,-24.0,24.0,82.2,58.0,4.0
55,45.0,0.0,83.0,0.0,46.0,31.0,37.0,36.1,0.0,1.0
56,37.0,0.0,77.0,0.4,36.0,4.0,40.4,41.0,0.0,1.0
57,37.0,0.0,75.0,-2.0,36.0,0.0,38.0,39.1,0.8,1.0
58,37.0,1.0,76.9,-2.0,34.0,0.0,40.0,43.0,2.8,1.0
59,51.0,0.4,79.0,0.9,50.0,-10.7,28.0,30.0,2.0,1.0
60,46.0,-4.0,76.0,-1.0,46.0,0.0,30.0,29.8,0.0,1.0
61,45.0,-0.9,108.0,0.0,44.0,-3.0,62.1,64.0,2.0,1.0
62,42.0,1.1,79.0,-2.0,42.0,0.0,35.8,37.0,2.0,1.0
63,37.0,0.0,78.5,-0.6333333333333333,20.0,-10.0,42.0,57.0,16.0,1.0
64,37.0,0.0,76.0,-3.0,36.0,-10.0,39.0,40.0,2.0,1.0
65,53.0,5.0,84.0,0.0,52.0,-5.0,31.0,32.0,2.0,1.0
66,41.6,4.0,79.1,0.6,42.0,4.0,38.0,37.3,0.0,1.0
67,38.9,0.3,80.0,-1.1,38.0,-2.0,40.0,41.0,0.4,1.0
68,47.0,2.0,95.0,3.0,46.0,0.3,47.8,49.0,0.0,1.0
69,45.0,0.0,79.0,0.0,44.0,-5.883333333333333,34.0,35.0,2.0,1.0
70,55.0,0.0,95.0,0.0,36.0,13.0,40.0,59.0,20.0,4.0
71,56.2,-0.3,95.0,-0.9,56.0,15.0,40.0,39.0,0.0,1.0
72,37.0,0.0,75.0,0.0,34.0,10.0,38.0,41.0,2.0,1.0
73,37.0,0.0,75.0,0.2,28.0,16.0,38.0,46.0,8.0,1.0
74,81.0,0.6,84.0,0.0,-18.0,-30.0,3.2,103.0,98.0,5.0
75,43.0,0.0,93.6,0.2,42.0,-4.0,50.2,54.0,2.0,1.0
76,37.0,-3.0,77.0,0.0,20.0,0.0,40.1,56.0,16.0,1.0
77,81.0,0.0,84.0,0.0,-12.0,29.0,4.0,96.7,94.0,5.0
78,55.0,1.0,84.0,0.0,55.8,18.5,29.0,28.0,0.0,1.0
79,55.0,-1.7,96.9,0.0,46.0,3.2,41.0,50.0,8.0,4.0
80,79.0,-1.0,83.0,0.0,-40.0,3.0,4.0,125.0,120.0,5.0
81,59.0,-5.0,84.0,0.0,60.0,6.0,25.0,24.0,0.0,1.0
82,56.3,-3.0,86.3,0.0,56.0,0.0,30.2,30.0,0.0,1.0
83,55.1,0.0,82.0,1.0,-10.0,0.0,26.0,92.0,66.0,4.0
84,56.0,0.35,92.0,-0.4,-2.0,-4.0,36.0,95.0,58.0,4.0
85,46.0,0.0,79.3,0.0,46.0,0.0,34.0,34.0,0.0,1.0
86,37.0,0.0,83.0,0.0,34.4,7.0,46.3,49.6,2.0,1.0
87,37.0,0.0,77.0,0.0,2.0,17.0,40.0,74.0,34.0,1.0
88,53.0,0.0,87.0,-0.2,52.0,-10.0,34.0,35.0,2.0,1.0
