,0,1,2,3,4,5,6,7,8,9
0,,0.58,0.61,0.47,0.13,0.50,0.00,0.48,0.22,MIT
1,ADT2_YEAST,0.43,0.67,,,0.50,0.00,0.53,,
2,ADT3_YEAST,0.64,0.62,0.49,0.15,0.50,,0.53,0.22,MIT
3,,,,0.57,0.13,0.50,,0.54,,
4,,0.42,,0.48,0.54,0.50,0.00,0.48,0.22,MIT
5,ABC1_YEAST,0.50,,0.48,0.65,0.50,0.00,0.53,0.22,
6,BAF1_YEAST,,0.45,,,,0.00,0.58,0.34,NUC
7,ABF2_YEAST,0.55,,0.66,,,0.00,0.49,,
8,,,,0.60,0.15,0.50,,0.58,0.30,
9,ACE1_YEAST,0.43,0.39,,,,,,,
10,ACR1_YEAST,0.66,0.55,0.45,0.19,,0.00,0.46,,MIT
11,,0.46,0.44,0.52,,,0.00,,,CYT
12,,0.47,0.39,0.50,0.11,,0.00,0.49,,CYT
13,,0.58,,,,,,0.51,0.26,
14,ACT5_YEAST,0.50,0.34,,0.21,,0.00,,0.22,
15,,,,0.48,0.22,0.50,0.00,,,CYT
16,PUR3_YEAST,0.73,,0.42,0.30,0.50,0.00,0.49,0.22,
17,ADH1_YEAST,,,0.52,,,0.00,0.55,0.22,CYT
18,ADH2_YEAST,,,,,0.50,,,0.22,
19,ADH3_YEAST,0.51,0.51,0.52,,0.50,0.00,,0.22,MIT
20,ADH4_YEAST,0.59,,0.53,0.19,,0.00,,0.27,
21,KAD1_YEAST,0.57,,0.60,,0.50,0.00,0.51,0.22,CYT
22,,0.63,,0.57,,,0.00,0.49,0.22,
23,,0.80,,0.36,0.39,0.50,0.00,0.56,0.33,ME1
24,,0.51,0.51,,,,0.00,0.52,0.22,
25,AFR1_YEAST,0.38,0.61,0.61,0.12,,0.00,0.53,0.47,
26,,,,,,,0.00,0.51,0.22,
27,,0.78,0.74,0.42,,0.50,,,0.22,ME1
28,AGA2_YEAST,0.74,,0.47,0.34,0.50,,,0.22,
29,,0.40,0.45,,0.18,,0.00,,0.26,CYT
30,,0.59,0.53,,0.44,,0.00,0.50,,MIT
31,ALG1_YEAST,0.86,0.68,0.39,0.24,0.50,,,0.22,ME2
32,,0.86,0.74,0.51,0.40,0.50,,0.55,,ME2
33,GPT_YEAST,,0.57,,,0.50,,0.59,0.22,
34,ALG8_YEAST,0.41,0.54,,0.20,0.50,0.00,,0.22,
35,ANC1_YEAST,,,0.58,,,0.00,0.47,0.37,
36,ANP1_YEAST,0.74,,0.58,0.47,0.50,0.00,,,ME2
37,APE2_YEAST,,,0.52,0.29,0.50,0.00,0.48,,EXC
38,APE3_YEAST,,0.57,,0.28,,,0.58,,
39,ALP1_YEAST,,,0.34,0.16,0.50,,0.50,0.22,ME3
40,ADB2_YEAST,0.48,0.39,0.51,,0.50,0.00,,0.28,
41,YHB9_YEAST,,,,,0.50,,0.52,,
42,APN1_YEAST,,,0.55,0.43,,0.00,0.55,0.38,NUC
43,,,,0.58,0.27,0.50,,,0.22,
44,ARF1_YEAST,0.64,,,0.23,0.50,0.00,,0.22,
45,ARF2_YEAST,,0.56,0.56,0.22,,0.00,0.45,,CYT
46,OTC_YEAST,0.53,0.44,0.51,0.33,0.50,0.00,,0.22,CYT
47,AR56_YEAST,0.45,0.58,,,,0.00,0.52,,
48,ARGD_YEAST,0.43,,,0.52,,0.00,,0.22,
49,,,0.46,0.59,0.19,0.50,0.00,,,NUC
50,ARO1_YEAST,0.54,,,,,0.00,0.52,,
51,,,,,0.22,0.50,0.00,0.51,,CYT
52,,0.34,,,,,0.00,0.55,0.22,CYT
53,CHMU_YEAST,,,0.59,0.15,,,,0.22,CYT
54,ATE1_YEAST,0.58,,,0.27,0.50,,,0.29,
55,,,,,,0.50,,0.47,,MIT
56,ATPA_YEAST,,,0.54,0.66,,0.00,0.47,0.22,MIT
57,ATPY_YEAST,0.46,0.49,0.58,0.23,,,,0.22,
58,ATPS_YEAST,0.49,0.42,,,0.50,0.00,0.42,0.25,MIT
59,ATPT_YEAST,,0.53,0.54,,0.50,0.00,0.50,,MIT
60,,0.50,0.54,0.53,,0.50,0.00,,0.27,MIT
61,ATPE_YEAST,0.63,0.57,0.59,,0.50,,0.38,,MIT
62,ATPB_YEAST,0.43,,,0.49,0.50,,0.48,,
63,,0.48,0.45,,0.50,0.50,0.00,0.53,0.22,MIT
64,ATPO_YEAST,0.51,,0.60,0.57,0.50,,0.58,,MIT
65,ATP8_YEAST,0.67,,0.40,0.43,0.50,,0.50,0.22,MIT
66,ATR1_YEAST,0.28,,,,0.50,0.00,0.51,,ME3
67,,0.80,0.63,0.45,0.29,0.50,0.00,0.51,,
68,BAS1_YEAST,0.50,,0.59,,0.50,0.00,0.51,0.35,NUC
69,BCK1_YEAST,0.42,,0.52,0.41,0.50,,,0.32,CYT
70,BCK2_YEAST,,0.46,0.62,,0.50,,0.51,,
71,BCS1_YEAST,,,,0.22,0.50,0.00,0.52,,MIT
72,KAPR_YEAST,0.40,0.45,,0.20,0.50,0.00,0.45,0.22,
73,BDF1_YEAST,0.33,0.43,,0.16,0.50,,0.52,0.52,
74,,0.49,0.61,,0.25,0.50,,0.50,,
75,BGL2_YEAST,,,,0.36,,0.00,,,
76,,0.61,,0.39,0.33,0.50,0.00,,0.22,
77,YMC4_YEAST,0.78,,0.40,0.28,,,0.53,,MIT
78,BIK1_YEAST,0.64,0.57,0.57,,0.50,,0.37,0.22,CYT
79,BUD5_YEAST,0.47,0.52,,,,,,0.22,CYT
80,CAD1_YEAST,0.48,0.23,0.57,,0.50,0.00,0.48,0.47,NUC
81,,,,,0.24,0.50,0.00,0.47,,
82,CAN1_YEAST,0.44,0.59,0.36,0.16,0.50,0.00,0.52,,
83,CAPA_YEAST,0.42,,,0.18,,0.00,,0.22,CYT
84,CAPB_YEAST,0.30,0.56,0.55,0.18,,0.00,0.50,,
85,OAT_YEAST,,0.60,,,0.50,0.00,0.55,,CYT
86,,0.45,0.41,0.50,,0.50,0.50,,,
87,,,0.52,0.41,,,,,0.22,NUC
88,,0.40,,,,0.50,,,0.27,NUC
89,CBF5_YEAST,0.45,0.51,0.50,0.16,,,0.52,1.00,
90,,0.59,0.67,0.56,,,,,,
91,,0.35,0.52,0.48,,0.50,0.00,0.26,,MIT
92,NC5R_YEAST,,0.62,0.29,,0.50,0.00,0.51,,MIT
93,,0.55,,0.55,0.46,,0.00,,0.22,MIT
94,CBS2_YEAST,0.67,0.62,,0.43,0.50,0.00,,,MIT
95,TNT_YEAST,0.59,,,,0.50,0.00,0.53,0.31,MIT
96,CCE1_YEAST,0.58,0.62,,,,,0.48,0.22,MIT
97,CCL1_YEAST,,0.38,,0.16,,0.00,0.52,0.27,
98,CCPR_YEAST,0.46,0.71,,0.53,,0.00,,0.22,
99,,0.53,,0.55,,0.50,0.00,0.45,0.25,NUC
100,,,0.50,0.57,,,,,,CYT
101,CC23_YEAST,0.35,0.58,,,,,0.51,0.22,
102,CC24_YEAST,,,,0.21,0.50,,0.54,,CYT
103,CC27_YEAST,,,0.50,0.17,,,0.53,0.22,NUC
104,CC31_YEAST,0.47,,,,,0.00,0.63,0.22,NUC
105,,0.39,0.47,,0.16,,0.00,0.47,0.22,
106,UBC3_YEAST,0.58,,0.51,,0.50,0.00,0.55,,NUC
107,NOT2_YEAST,0.64,,,0.19,,,0.43,0.22,
108,NOT1_YEAST,0.37,,,0.27,0.50,,0.45,,NUC
109,,,0.57,,0.16,,0.00,0.54,0.22,CYT
110,CC40_YEAST,,0.37,,0.09,0.50,0.00,,,NUC
111,,0.59,0.48,0.50,0.14,0.50,0.00,0.45,,
112,,0.39,0.55,0.48,0.31,0.50,0.00,0.54,0.29,
113,YB52_YEAST,0.58,0.50,0.50,0.12,0.50,0.00,0.48,0.25,
114,CC48_YEAST,,0.39,0.53,,0.50,0.00,,0.44,CYT
115,SYLC_YEAST,0.45,,0.51,0.24,0.50,0.00,0.54,0.33,
116,CC7_YEAST,0.42,,0.50,,0.50,,0.53,0.22,
117,,,,0.56,0.10,0.50,,0.49,0.22,CYT
118,DNLI_YEAST,,0.71,,0.65,,0.00,0.53,0.36,NUC
119,,,0.59,0.48,0.43,,,0.59,,
120,RLUB_YEAST,,0.42,,,,0.00,0.54,,CYT
121,RLUB_YEAST,,0.42,0.71,0.21,,,,,
122,,0.54,0.49,0.49,,,,0.52,,
123,CHL1_YEAST,,0.51,0.50,0.12,,0.00,0.52,0.46,NUC
124,CHL4_YEAST,0.57,0.51,,0.18,,,0.56,0.25,
125,PSS_YEAST,,0.45,0.43,,,0.00,0.56,0.22,
126,PEM1_YEAST,0.42,0.42,,,,0.00,0.49,,
127,,0.26,,,,,,,0.22,
128,CHS2_YEAST,,0.42,,0.40,0.50,,0.49,0.47,
129,CHS3_YEAST,0.26,0.44,0.30,0.11,0.50,,0.51,0.47,ME3
130,CIK1_YEAST,0.31,0.44,0.53,,,,0.51,0.32,
131,,0.66,0.45,,0.23,0.50,,,,
132,CIN8_YEAST,0.21,0.41,0.55,0.11,,,0.50,,CYT
