,0,1,2,3,4,5,6,7,8,9
0,ADT1_YEAST,0.58,0.61,0.47,0.13,0.50,0.00,0.48,0.22,MIT
1,ADT2_YEAST,0.43,0.67,0.48,0.27,0.50,0.00,0.53,0.22,MIT
2,ADT3_YEAST,0.64,0.62,0.49,0.15,0.50,0.00,0.53,0.22,MIT
3,AATC_YEAST,0.51,0.40,0.56,0.17,0.50,0.50,0.49,0.22,CYT
4,ABC1_YEAST,0.50,0.54,0.48,0.65,0.50,0.00,0.53,0.22,MIT
5,BAF1_YEAST,0.48,0.45,0.59,0.20,0.50,0.00,0.58,0.34,NUC
6,ABF2_YEAST,0.55,0.50,0.66,0.36,0.50,0.00,0.49,0.22,MIT
7,ABP1_YEAST,0.40,0.39,0.60,0.15,0.50,0.00,0.58,0.30,CYT
8,ACE1_YEAST,0.43,0.39,0.54,0.21,0.50,0.00,0.53,0.27,NUC
9,ACE2_YEAST,0.42,0.37,0.59,0.20,0.50,0.00,0.52,0.29,NUC
10,ACH1_YEAST,0.40,0.42,0.57,0.35,0.50,0.00,0.53,0.25,CYT
11,ACON_YEAST,0.60,0.40,0.52,0.46,0.50,0.00,0.53,0.22,MIT
12,ACR1_YEAST,0.66,0.55,0.45,0.19,0.50,0.00,0.46,0.22,MIT
13,ACT_YEAST,0.46,0.44,0.52,0.11,0.50,0.00,0.50,0.22,CYT
14,ACT2_YEAST,0.47,0.39,0.50,0.11,0.50,0.00,0.49,0.40,CYT
15,ACT3_YEAST,0.58,0.47,0.54,0.11,0.50,0.00,0.51,0.26,NUC
16,ADA2_YEAST,0.61,0.60,0.55,0.21,0.50,0.00,0.50,0.25,NUC
17,C1TC_YEAST,0.45,0.40,0.50,0.16,0.50,0.00,0.50,0.22,CYT
18,PUR3_YEAST,0.73,0.63,0.42,0.30,0.50,0.00,0.49,0.22,CYT
19,ADH1_YEAST,0.43,0.53,0.52,0.13,0.50,0.00,0.55,0.22,CYT
20,ADH3_YEAST,0.51,0.51,0.52,0.51,0.50,0.00,0.54,0.22,MIT
21,KAD1_YEAST,0.57,0.47,0.60,0.18,0.50,0.00,0.51,0.22,CYT
22,ADR1_YEAST,0.53,0.54,0.43,0.10,0.50,0.00,0.57,0.32,NUC
23,AFG3_YEAST,0.51,0.51,0.43,0.87,0.50,0.00,0.52,0.22,MIT
24,RCS1_YEAST,0.33,0.55,0.51,0.43,0.50,0.00,0.51,0.22,NUC
25,YMX1_YEAST,0.72,0.61,0.45,0.30,0.50,0.00,0.54,0.25,MIT
26,SYAC_YEAST,0.40,0.45,0.57,0.18,0.50,0.00,0.56,0.26,CYT
27,DHA1_YEAST,0.59,0.53,0.43,0.44,0.50,0.00,0.50,0.22,MIT
28,DHA2_YEAST,0.57,0.53,0.53,0.34,0.50,0.00,0.53,0.22,MIT
29,ALG5_YEAST,0.86,0.74,0.51,0.40,0.50,0.00,0.55,0.22,ME2
