,1,2,3,4,5,6,7,8,9,10,11,12,13,0
0,14.23,1.71,2.43,15.6,127.0,2.88,3.06,0.28,1.91,5.28,1.04,3.92,761.0,1.0
1,13.2,1.72,2.14,11.2,100.0,2.54,2.76,0.26,1.28,5.01,1.05,3.4,1050.0,1.0
2,13.16,2.36,2.67,18.6,101.0,3.15,3.28,0.3,2.81,5.68,1.03,2.65,1185.0,1.0
3,14.37,2.87,2.5,16.8,105.3,3.85,3.49,0.24,2.34,5.19,0.86,3.45,1480.0,1.0
4,13.24,2.59,2.87,25.53,118.0,2.58,2.69,0.39,1.82,4.32,0.95,2.93,735.0,1.0
5,14.02,1.76,2.44,18.46,112.0,3.06,3.39,0.34,1.97,6.75,1.05,2.85,1450.0,1.0
6,14.39,1.87,2.45,17.58,111.3,2.6,2.52,0.3,1.98,5.25,0.95,3.58,722.0,1.0
7,14.06,2.15,2.44,17.6,97.5,2.6,2.51,0.28,1.25,5.05,1.06,3.58,1295.0,1.0
8,14.83,1.64,2.17,16.78,97.0,2.8,2.98,0.29,1.98,5.2,1.08,2.85,1045.0,1.0
9,14.1,1.78,2.3,18.0,111.1,3.24,3.32,0.22,2.38,5.75,1.25,3.17,1510.0,1.0
10,14.12,1.48,2.32,18.06,95.0,2.2,2.43,0.26,1.57,5.0,1.17,2.62,1280.0,1.0
11,13.81,1.73,2.41,18.05,89.0,2.6,2.76,0.29,1.81,4.9,1.15,2.9,1320.0,1.0
12,13.12,2.09,2.47,17.65,103.1,2.75,2.77,0.31,1.6,4.88,0.95,2.66,751.5,1.0
13,14.38,1.87,2.38,12.0,102.0,3.3,3.42,0.29,2.96,5.18,1.2,3.0,767.5,1.0
14,13.63,1.74,2.7,20.34,112.0,2.85,2.91,0.3,1.46,7.3,1.28,2.88,720.9,1.0
15,14.3,1.92,2.58,20.0,120.0,2.8,3.14,0.33,1.97,5.29,1.07,2.65,1280.0,1.0
16,13.83,1.57,2.62,20.0,115.0,2.95,3.4,0.4,1.72,6.6,1.13,2.66,1130.0,1.0
17,14.19,1.59,2.48,16.5,108.0,3.3,3.93,0.32,1.86,5.16,1.23,2.68,1680.0,1.0
18,13.64,3.1,2.29,15.2,116.0,2.94,3.03,0.17,1.89,5.27,0.96,3.36,845.0,1.0
19,14.06,1.63,2.28,16.0,126.0,3.3,4.01,0.26,2.1,5.65,1.09,2.63,780.0,1.0
20,13.37,3.8,2.65,19.34,102.0,2.41,2.41,0.25,1.98,4.89,1.03,3.52,770.0,1.0
21,13.71,1.73,2.36,16.6,94.9,2.61,2.88,0.27,1.69,3.8,1.11,4.0,750.5,1.0
22,12.85,1.6,2.52,17.8,102.0,2.48,2.37,0.26,1.46,3.93,1.09,3.63,739.1,1.0
23,13.05,2.05,2.82,25.0,124.0,2.63,2.68,0.47,1.92,3.58,1.13,3.2,830.0,1.0
24,13.39,1.77,2.62,16.1,93.0,2.85,2.94,0.25,1.45,4.91,0.95,3.22,1195.0,1.0
25,13.87,1.9,2.8,19.4,111.3,2.95,2.97,0.37,1.76,4.5,1.25,3.4,915.0,1.0
26,14.02,2.1,2.41,16.56,105.3,2.65,2.75,0.26,1.98,4.92,1.04,3.59,1035.0,1.0
27,13.6,1.5,2.7,17.68,101.0,3.0,3.25,0.29,2.38,5.7,1.19,2.71,1285.0,1.0
28,14.11,1.66,2.36,19.1,106.0,2.86,3.19,0.22,1.95,6.9,1.09,2.88,1515.0,1.0
29,13.68,1.83,2.58,20.16,104.0,2.42,2.69,0.42,1.97,4.99,1.23,2.87,990.0,1.0
30,13.76,1.53,2.57,19.5,132.0,2.95,2.74,0.28,2.14,5.4,1.25,3.0,1235.0,1.0
31,13.34,1.8,2.65,19.0,98.9,2.35,2.6,0.29,1.54,4.2,1.1,2.87,1095.0,1.0
32,13.48,1.81,2.41,16.51,100.0,2.7,2.98,0.26,1.86,5.1,1.04,3.47,754.0,1.0
33,13.32,1.64,2.84,18.59,110.0,2.55,2.68,0.34,1.36,4.9,1.09,2.78,880.0,1.0
34,13.49,1.65,2.55,18.0,102.9,2.45,2.43,0.29,1.44,4.9,1.12,2.51,1105.0,1.0
35,13.07,1.5,2.1,15.5,98.0,2.4,2.64,0.28,1.37,3.7,1.18,2.69,1020.0,1.0
36,14.22,3.99,2.51,16.95,128.0,3.0,3.04,0.2,2.08,5.1,0.89,3.53,760.0,1.0
37,13.92,1.71,2.31,17.06,117.0,3.15,3.29,0.34,2.0,6.13,0.95,3.38,795.0,1.0
38,13.58,3.84,2.35,16.84,90.0,2.45,2.68,0.24,1.59,4.28,0.91,3.0,1035.0,1.0
39,13.88,1.89,2.33,15.0,101.0,3.25,3.56,0.17,1.7,5.43,0.88,3.56,765.5,1.0
40,13.24,3.98,2.29,17.5,94.4,2.64,2.63,0.27,1.66,4.36,0.82,3.0,680.0,1.0
41,13.05,1.77,2.1,17.0,107.0,3.0,3.0,0.28,2.03,5.27,0.88,3.35,775.5,1.0
42,13.96,4.04,2.44,18.9,111.0,2.85,2.65,0.3,1.25,5.24,0.87,3.33,1080.0,1.0
43,13.96,2.02,2.4,18.8,103.0,2.75,2.92,0.32,1.76,6.2,1.07,2.75,1060.0,1.0
44,13.84,1.73,2.34,12.4,92.0,2.72,3.23,0.17,2.91,7.2,0.96,2.91,1150.0,1.0
45,13.82,1.75,2.42,16.79,111.0,3.88,3.74,0.32,1.87,7.05,1.01,2.64,775.0,1.0
46,13.74,1.67,2.25,16.4,118.0,2.6,2.9,0.21,1.62,5.85,0.92,3.2,1060.0,1.0
47,13.56,1.73,2.46,20.5,116.0,2.96,2.78,0.2,2.45,4.9,0.95,3.03,1120.0,1.0
48,14.22,1.7,2.3,16.3,118.0,3.2,3.0,0.26,2.03,6.38,0.95,3.31,970.0,1.0
49,13.29,1.97,2.68,16.8,102.0,3.0,3.23,0.31,1.66,6.0,1.07,2.66,1270.0,1.0
50,12.37,0.94,2.08,10.6,88.0,1.98,0.57,0.28,0.42,1.95,1.05,1.82,520.0,2.0
